t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
91.54,93.62,58,0,61.76,2
92.09,95.72,58,0,62.03,2
92.60,95.80,58,0,62.19,2
93.11,98.61,59,0,62.25,2
93.62,99.60,59,0,62.22,2
94.13,97.52,58,0,62.12,2
94.64,91.87,54,0,62.12,2
95.15,98.06,57,0,62.24,2
95.66,98.10,57,0,62.24,2
96.19,98.20,57,1,62.10,2
96.69,91.89,55,1,61.95,3
97.20,93.17,55,0,61.88,3
97.71,92.38,55,0,61.95,3
98.22,88.76,53,0,61.95,3
98.73,91.37,54,0,62.09,3
99.24,94.19,55,1,61.95,3
99.74,95.30,55,2,61.95,3
100.25,98.75,56,0,61.84,3
100.79,99.55,56,0,61.84,3
101.29,96.78,54,0,61.84,3
101.80,97.88,55,0,61.80,3
102.31,97.98,55,0,61.95,3
102.81,93.50,53,0,62.17,3
103.32,94.93,54,1,62.80,3
103.83,94.90,53,0,62.88,3
104.34,94.97,53,0,63.08,3
104.84,95.05,53,0,63.08,3
105.39,94.81,52,0,63.08,3
105.90,88.65,50,0,63.08,3
106.41,90.18,51,0,63.19,3
106.92,88.21,50,0,63.19,3
107.43,88.11,51,0,63.12,3
107.94,91.61,52,0,63.17,3
108.44,90.67,52,0,63.23,3
108.99,95.56,54,0,63.40,3
109.49,96.98,55,0,63.46,3
110.00,97.30,55,1,62.59,3
110.51,94.12,54,1,62.50,3
111.02,97.77,55,0,62.50,4
111.53,96.81,54,0,62.50,4
112.04,96.16,53,0,62.50,4
112.58,88.15,50,0,62.50,4
113.09,85.40,49,0,62.50,4
113.60,86.52,50,0,62.32,4
114.11,88.74,51,8,62.13,4
114.62,89.71,51,7,62.04,4
115.12,91.95,53,5,61.79,4
115.63,93.07,54,4,61.69,4
116.14,95.30,56,2,61.46,4
116.65,97.53,57,2,61.38,4
117.16,97.93,58,0,61.37,4
117.69,96.87,57,0,61.37,4
118.20,90.32,55,0,61.37,4
118.71,87.87,54,0,61.37,4
119.21,84.83,52,0,61.37,4
119.72,87.39,53,3,61.24,4
120.23,87.48,53,3,61.03,4
120.74,88.60,53,4,61.03,4
121.25,94.12,57,1,61.00,4
121.79,96.65,57,0,61.11,4
122.29,93.05,54,0,61.17,4
122.80,94.53,54,0,61.27,4
123.31,87.81,50,0,61.27,4
123.82,85.41,48,0,61.27,4
124.32,82.34,46,0,61.34,4
124.83,87.79,50,0,61.44,4
125.34,85.36,49,0,61.44,4
125.85,89.81,51,2,61.50,4
126.35,97.51,57,1,61.83,4
126.86,97.71,56,0,62.60,4
127.39,91.13,52,0,62.60,4
127.90,85.26,49,0,62.60,4
128.40,87.74,50,0,62.71,4
128.91,92.30,53,0,62.82,4
129.42,91.26,52,0,62.82,4
129.93,98.34,56,0,63.12,4
130.44,89.67,51,0,63.15,4
130.99,92.47,52,0,63.18,4
131.50,94.66,53,0,63.28,4
132.01,91.52,51,0,63.34,4
132.52,92.64,52,0,63.24,4
133.04,89.63,50,0,63.15,4
133.59,93.03,52,0,63.28,4
134.10,94.48,53,0,63.37,4
134.61,92.59,52,0,63.42,4
135.11,94.91,53,0,63.56,4
135.62,93.74,52,0,63.67,4
136.14,91.54,51,0,63.84,4
136.70,87.96,49,0,63.84,4
137.20,89.05,50,0,63.88,4
137.71,93.39,53,0,64.04,4
138.22,92.03,52,0,64.04,4
138.79,84.06,49,0,64.14,4
139.30,86.03,49,0,64.31,4
139.81,86.09,49,0,64.34,4
140.32,82.15,47,0,64.34,4
140.82,87.59,50,0,64.49,4
141.33,90.39,51,0,64.60,4
141.84,88.35,50,0,64.60,4
142.35,92.10,51,0,64.77,4
142.89,92.56,51,0,64.74,4
143.40,91.23,51,0,64.79,4
143.91,85.68,48,0,64.79,4
144.41,89.25,49,0,64.96,4
144.92,92.25,50,0,64.98,4
145.43,92.09,50,0,65.08,4
145.93,91.78,50,0,65.12,4
146.49,89.64,49,0,65.12,4
147.00,88.29,48,0,65.12,4
147.50,90.78,49,0,65.33,4
148.01,90.86,49,0,65.43,4
148.52,90.39,49,0,65.51,4
149.03,89.64,48,0,65.51,4
149.53,88.20,47,0,65.51,4
150.04,90.43,48,0,65.35,4
150.59,88.69,47,0,65.54,4
151.10,90.27,48,0,65.54,4
151.61,90.94,49,0,65.60,4
152.11,86.95,47,0,65.65,4
152.62,84.80,46,0,65.75,4
153.19,87.27,47,0,65.83,4
153.69,88.08,47,0,65.91,4
154.20,90.92,48,0,66.01,4
154.71,92.43,49,0,66.06,4
155.22,87.83,47,0,66.06,4
155.72,91.47,49,0,66.19,4
156.23,93.09,50,0,66.24,4
156.79,89.30,48,0,66.24,4
157.30,90.36,48,0,66.41,4
157.80,87.62,46,0,66.46,4
158.31,90.68,48,0,66.54,4
158.82,90.73,48,0,66.54,4
159.38,90.91,48,0,66.63,4
159.89,92.36,49,0,66.68,4
160.41,88.75,47,0,66.68,4
160.91,90.79,49,0,66.87,4
161.42,90.39,49,0,66.95,4
161.93,87.98,48,0,67.03,4
162.44,86.77,47,0,67.03,4
162.95,89.43,48,0,67.29,4
163.49,90.78,48,0,67.39,4
164.00,90.85,48,0,67.39,4
164.50,87.72,47,0,67.43,4
165.01,87.79,47,0,67.49,4
165.59,92.95,49,0,67.73,4
166.10,90.10,48,0,67.73,4
166.60,94.19,49,0,67.86,4
167.11,90.14,46,0,67.86,4
167.62,90.21,46,0,67.91,4
168.12,92.54,47,0,67.77,4
168.63,91.34,46,0,67.84,4
169.18,90.77,46,0,67.95,4
169.69,87.37,45,0,67.98,4
170.20,92.32,47,0,68.07,4
170.71,87.09,45,0,68.07,4
171.21,89.32,46,0,67.88,4
171.72,92.15,47,1,67.87,4
172.23,96.82,49,0,67.88,4
172.78,96.91,49,0,67.88,4
173.29,93.09,47,0,67.88,4
173.80,97.72,49,0,67.96,4
174.30,92.93,47,0,67.96,4
174.81,96.04,49,0,67.91,4
175.32,97.10,49,0,68.00,4
175.82,97.17,49,0,68.00,4
176.33,92.81,47,0,68.04,4
176.85,93.40,47,0,68.12,4
177.39,93.48,47,0,68.12,4
177.90,91.23,46,0,68.12,4
178.41,94.29,47,0,68.21,4
178.92,87.24,44,0,68.26,4
179.43,88.48,44,0,68.37,4
179.99,82.08,42,0,68.37,4
180.50,84.89,43,0,68.61,4
181.01,84.91,43,0,68.61,4
181.52,96.64,47,0,68.93,4
182.08,96.72,47,0,68.98,4
182.59,94.43,46,0,68.98,4
183.09,95.52,46,0,69.07,4
183.60,90.78,44,0,69.07,4
184.11,89.58,43,0,69.07,4
184.61,91.57,44,0,69.07,4
185.12,90.23,44,0,69.13,4
185.63,92.57,45,0,69.19,4
