tool_mix,capacity_tokens,policy,mean_program_ct,mean_ct_impr,p90_impr,steps_impr,cache_hit,cold_recompute,mean_decode_batch,mean_decision_ms
swe_mixed,20000,hazard_batch_knapsack,145.64382440549863,10.289900029922585,11.212368252471572,5.114886049236578,0.9470964582378462,16852.0,2.248016736382822,0.2617619902125893
swe_mixed,20000,hazard_grade_knapsack,145.9185080321454,10.120707167079196,10.217588315896236,3.921900399432121,0.9513345178971689,15502.0,2.226822928132769,0.2365879009846707
swe_mixed,20000,hazard_knapsack,145.64382440549863,10.289900029922585,11.212368252471572,5.114886049236578,0.9470964582378462,16852.0,2.248016736382822,0.2055382451098743
swe_mixed,20000,student_bdp,145.36552160268678,10.461322143864694,10.738663182077637,4.182769945098697,0.9615372541140572,12252.0,2.236785935332161,0.1395860776739531
swe_mixed,20000,thunder,162.34941712703227,0.0,0.0,0.0,0.908630573048452,29105.0,2.149374913401121,0.14321195534096529
