t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.52,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.03,0.00,0,0,0.00,0
2.54,0.00,0,0,0.00,0
5.55,2.42,11,63,14.58,0
6.06,4.65,18,62,13.36,0
6.57,8.00,26,54,11.85,0
7.07,10.24,33,47,11.94,0
7.58,13.60,44,36,11.83,0
8.09,16.94,54,26,11.86,0
8.60,19.17,61,19,11.85,0
9.10,22.53,70,10,11.68,0
9.61,24.77,75,5,11.22,0
10.12,27.17,80,0,11.30,0
10.64,27.38,80,0,11.30,0
11.15,27.64,80,0,11.30,0
11.66,27.85,80,0,11.30,0
12.17,27.56,78,0,11.88,0
12.67,28.81,77,0,12.95,0
13.18,29.50,78,0,17.74,0
13.69,30.11,75,0,20.26,0
14.20,33.69,78,1,21.97,0
14.70,34.54,76,0,25.07,0
15.21,36.88,77,0,26.04,0
15.72,38.00,77,0,26.67,0
16.23,40.16,78,0,30.67,0
16.74,41.75,77,0,32.48,0
17.25,42.76,77,0,33.54,0
17.75,42.20,75,0,34.51,0
18.26,45.23,73,0,36.29,0
18.77,48.85,77,1,37.10,0
19.29,48.95,74,0,37.64,0
19.79,50.61,75,0,38.85,0
20.30,52.26,77,0,40.25,0
20.81,53.31,74,0,41.24,0
21.31,56.61,77,2,41.20,0
21.82,54.56,75,0,41.84,0
22.33,56.11,76,1,42.61,0
22.84,58.02,73,3,42.98,0
23.35,63.37,78,0,45.42,0
23.85,60.18,73,0,46.42,0
24.36,62.55,74,0,47.07,0
24.87,62.76,73,0,47.64,0
25.38,64.10,71,0,49.30,0
25.89,69.45,76,0,50.96,0
26.39,71.04,76,0,51.97,0
26.90,70.21,73,0,52.09,0
27.41,70.27,74,0,52.54,0
27.92,73.63,75,0,53.39,0
28.42,73.87,77,0,54.35,0
28.93,68.42,72,0,54.88,0
29.44,74.93,75,0,55.20,0
29.94,79.03,75,0,56.11,0
30.45,82.11,78,0,56.87,0
30.96,77.42,74,0,57.42,0
31.47,83.74,77,0,58.16,0
31.97,86.26,77,0,58.46,0
32.48,83.37,75,0,58.73,0
32.98,82.33,76,3,58.62,0
33.49,88.19,76,0,59.67,0
34.00,92.93,78,1,60.02,0
34.51,90.36,75,0,59.81,0
35.02,89.98,72,0,59.91,0
35.53,93.32,74,1,59.94,0
36.04,94.60,78,1,60.96,0
36.54,95.01,78,1,61.33,0
37.05,90.83,76,0,61.22,0
37.56,86.65,74,0,61.59,0
38.07,86.86,72,0,61.96,0
38.58,93.70,76,1,62.30,0
39.08,88.87,72,0,62.57,0
39.59,90.29,72,0,62.92,0
40.10,92.55,73,0,63.31,0
40.60,95.18,74,0,63.95,0
41.11,92.93,73,0,64.01,0
41.62,95.20,74,0,64.14,0
42.12,93.32,73,0,64.37,0
42.63,91.54,73,0,64.26,0
43.14,96.41,75,0,64.06,0
43.64,92.65,72,0,64.12,0
44.15,93.38,73,0,64.30,0
44.66,91.22,71,0,64.46,0
45.16,92.83,71,0,64.51,0
45.67,97.81,73,1,64.72,0
46.18,98.71,73,2,63.28,0
46.69,99.46,73,2,62.75,1
47.19,96.49,71,3,60.51,2
47.70,97.61,72,2,60.20,2
48.21,96.44,73,1,59.84,2
48.71,90.97,69,0,59.57,2
49.22,84.88,64,0,59.57,2
49.73,81.95,61,0,59.57,2
50.24,78.16,60,0,59.57,2
50.74,80.81,61,0,59.69,2
51.25,83.05,62,12,59.33,2
51.76,90.16,67,7,59.50,2
52.26,93.66,71,3,59.34,2
52.77,95.53,71,2,59.19,2
53.27,97.75,72,1,59.02,2
53.80,97.91,72,0,59.06,2
54.32,98.01,72,0,59.06,2
54.82,88.87,68,0,59.06,2
55.33,93.07,69,0,59.36,2
55.84,93.40,68,0,59.58,2
56.35,93.50,68,0,59.58,2
56.85,97.41,70,2,59.75,2
57.36,94.27,69,0,59.73,2
57.87,92.78,67,0,59.73,2
58.41,90.02,64,0,59.73,2
58.91,87.73,63,0,59.73,2
59.42,89.32,62,0,59.87,2
59.93,92.94,65,4,59.93,2
60.43,94.43,67,2,59.60,2
60.94,96.94,68,0,59.33,2
61.45,98.20,70,0,59.60,2
61.95,98.13,69,0,59.61,2
62.46,95.30,67,0,59.67,2
63.01,99.16,68,0,59.73,2
63.51,89.82,62,0,59.73,2
64.02,90.22,62,0,59.74,2
64.53,90.65,63,0,59.81,2
65.03,87.76,61,0,59.80,2
65.54,90.10,62,0,59.85,2
66.05,94.76,64,1,59.76,2
66.56,93.08,63,0,60.21,2
67.10,94.40,64,0,60.32,2
67.61,88.08,61,0,60.32,2
68.12,89.87,61,0,60.52,2
68.62,87.41,59,0,60.52,2
69.13,93.00,62,0,60.70,2
69.64,93.34,61,0,61.09,2
70.15,96.26,62,0,61.11,2
70.65,90.23,59,0,61.11,2
71.16,96.46,61,0,61.36,2
71.66,99.61,63,0,61.36,2
72.21,92.95,59,0,61.36,2
72.71,88.57,58,0,61.39,2
73.22,87.48,57,0,61.39,2
73.73,84.51,54,0,61.62,2
74.23,84.01,54,0,61.90,2
74.74,82.85,53,0,61.90,2
75.25,85.47,55,6,61.58,2
75.76,89.61,59,4,61.50,2
76.27,93.43,61,3,61.40,2
76.81,98.08,64,0,61.45,2
77.31,95.93,63,0,61.53,2
77.82,96.23,63,0,61.77,2
78.33,95.17,62,0,62.03,2
78.83,96.84,62,0,62.21,2
79.34,95.76,62,0,62.26,2
79.85,88.55,57,0,62.48,2
80.41,86.95,57,0,62.46,2
80.92,85.18,56,0,62.23,2
81.42,88.11,57,0,62.28,2
81.93,96.40,61,0,62.86,2
82.44,95.07,60,0,63.04,2
82.94,94.69,59,0,63.10,2
83.45,93.51,59,0,63.19,2
84.01,95.59,60,0,63.13,2
84.52,88.76,56,0,63.50,2
85.02,90.24,56,0,63.73,2
85.53,94.26,58,0,63.86,2
86.04,96.25,59,0,63.73,2
86.54,95.78,59,0,63.77,2
87.10,91.67,57,0,63.83,2
87.61,92.17,57,0,63.98,2
88.11,92.86,57,0,64.08,2
88.62,92.94,57,0,64.17,2
89.13,91.04,56,0,64.28,2
89.63,89.85,55,0,64.28,2
90.14,90.64,55,0,64.63,2
90.65,90.07,55,0,64.83,2
91.15,92.90,56,0,65.06,2
91.71,93.00,56,0,65.06,2
92.22,90.43,55,0,65.17,2
92.72,94.41,57,0,65.41,2
93.23,98.63,58,0,65.58,2
93.74,96.33,57,0,65.58,2
94.25,91.75,55,0,65.58,2
94.80,94.93,56,0,65.75,2
95.31,90.82,55,0,65.78,2
95.82,93.29,56,0,65.86,2
96.32,88.77,54,0,65.99,2
96.83,89.33,54,0,65.99,2
97.34,90.49,55,0,66.05,2
97.85,89.00,54,0,66.19,2
98.35,91.72,55,0,66.46,2
98.90,86.62,52,0,66.46,2
99.41,86.76,52,0,66.56,2
99.92,87.25,52,0,66.67,2
100.43,87.17,52,0,66.75,2
100.93,89.99,53,0,66.88,2
101.44,95.74,55,0,66.94,2
101.95,95.00,55,0,66.92,2
102.51,96.89,56,0,67.01,2
103.01,94.54,55,0,67.01,2
103.52,94.31,55,0,67.21,2
104.03,88.19,52,0,67.21,2
104.53,88.67,53,0,67.15,2
105.04,91.55,54,0,67.34,2
105.56,91.98,53,0,67.61,2
106.10,92.75,53,0,67.74,2
106.61,94.55,54,0,67.72,2
107.12,93.53,54,0,67.77,2
107.62,94.17,55,0,67.76,2
108.13,87.48,51,0,67.77,2
108.64,86.43,51,0,67.87,2
109.14,88.18,52,0,67.72,2
109.65,90.04,53,1,67.59,2
110.16,97.30,56,2,67.61,2
110.66,99.15,57,1,67.27,2
111.17,97.16,56,1,66.88,2
111.68,97.22,55,0,66.88,2
112.20,90.55,51,0,66.88,3
112.71,88.16,50,0,66.88,3
113.22,82.57,47,0,66.88,3
113.73,82.65,47,0,66.88,3
114.23,83.76,48,1,66.70,3
114.74,85.98,49,5,66.55,3
115.25,88.21,51,4,66.25,3
115.75,90.45,52,3,66.19,3
116.26,90.07,52,2,66.05,3
116.77,93.02,54,0,66.00,3
117.27,95.26,56,1,65.66,3
117.78,97.49,57,0,65.50,3
118.29,96.39,56,1,65.60,3
118.81,91.64,53,0,65.62,3
119.31,91.89,53,0,65.64,3
119.82,88.83,52,0,65.64,3
120.33,91.06,54,1,65.31,3
120.83,92.17,54,3,65.31,3
121.34,93.02,54,3,65.14,3
121.85,93.52,55,1,64.89,3
122.36,94.22,55,0,64.77,3
122.90,92.34,54,0,64.93,3
123.41,89.60,53,0,65.01,3
123.92,88.15,52,0,65.09,3
124.43,84.88,50,0,65.09,3
124.93,88.23,52,0,65.30,3
125.44,83.10,49,0,65.30,3
125.95,79.13,47,0,65.30,3
126.45,81.35,48,6,65.09,3
126.96,85.16,50,6,64.94,3
127.46,96.38,56,0,65.33,3
127.97,90.24,53,0,65.33,3
128.51,87.42,51,0,65.36,3
129.02,83.15,49,0,65.36,3
129.52,85.38,50,3,65.16,3
130.03,85.76,50,2,64.97,3
130.54,86.88,51,2,64.79,3
131.04,89.11,52,3,64.74,3
