scenario,seed,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,thunder_marked_for_pause,thunder_mean_decayed_cache_fraction,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction,mean_program_ct_fcfs,p90_program_ct_fcfs,p95_program_ct_fcfs,makespan_fcfs,aggregate_gen_tps_fcfs,physical_kv_util_fcfs,cache_hit_prefix_ratio_fcfs,mean_active_fcfs,mean_router_paused_fcfs,active_preemptions_fcfs,mean_program_ct_improvement_pct,p90_program_ct_improvement_pct,p95_program_ct_improvement_pct,makespan_improvement_pct,aggregate_gen_tps_improvement_pct
coder80_experiment_r3,20262104,1200.0,15.0,2696.15,1380.9391666666668,405.4291666666667,20714.0875,223186.55,6081.4375,0.7646802742190708,12.927283174222547,40921.0,thunder,480.3650946342981,554.1082283672033,724.7714365367304,803.4360158381616,872.0,330.2752293577982,82.56880733944953,80.0,1200.0,278.9710439986559,5.240817538080152,8.675049116543466,0.7903615831688783,1006.0,194.0,3822818.9493808034,2188243.567603902,486515.0000000117,557.930045871573,111.0,1647591.0,0.0,7901.0,24.0,400668.94938079856,0,0.0,0.7468478914015093,0.7726209859310549,0.22396166655024569,35.35659037824746,78.0,60.0,0.3154782812821907,19.0,7.212134226715804,34.30893990688036,1.0476504713671844,0.9972057082730551,291.0,0.02427420241252561,0.04166702274233103,1024.0,7.0,0.42392832664760755,,,,,,529.526137278776,765.0247187462586,829.1102028713993,901.5,539.6727676095326,0.7012042536082909,0.31001560129855493,33.41819059230393,12.200947566986262,0.0,9.283969040152673,5.261696939086652,3.096595234785698,3.272323904603439,3.383027522939619
coder80_experiment_r3,20262104,1200.0,15.0,2696.15,1380.9391666666668,405.4291666666667,20714.0875,223186.55,6081.4375,0.7646802742190708,12.927283174222547,40921.0,bdp,436.4115401959351,466.3772322583599,694.0500000000001,765.3688369333511,873.5,329.70807097882084,82.42701774470521,80.0,1200.0,276.8787431118281,6.383540689619395,8.692772183573231,0.8532951470417909,1052.0,148.0,2619403.999999996,962277.0,486515.00000000926,556.9719519175836,0.0,0.0,0.0,3644.0,0.0,0.0,0,0.0,0.6498143694199466,0.6728705197682692,0.31990524756617095,29.934839120030237,77.0,17.0,0.08060648293918238,43.0,8.769603694955102,29.038825446151538,0.8960136738786294,1.0,292.0,0.15854568193564575,0.3330998530145734,1024.0,,,0.0,5.3159203889567175e-09,2.0678071719259676e-08,292.0,0.5376712328767124,529.526137278776,765.0247187462586,829.1102028713993,901.5,539.6727676095326,0.7012042536082909,0.31001560129855493,33.41819059230393,12.200947566986262,0.0,17.584513875246063,9.277441239097953,7.687924442046093,3.105934553521908,3.2054951345196425
coder80_experiment_r4,20262105,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,fcfs,525.8789064548766,555.5,746.9000000000001,798.675,948.1007215513114,303.765194407579,78.02968431344685,80.0,1233.0,287.5075395888075,10.626324939255724,24.844827186428546,0.2206187565794645,395.0,838.0,15259436.000000097,13442876.0,458334.99999999336,483.4243763152628,0.0,0.0,0.0,7697.0,0.0,0.0,0,0.0,0.6231406400899916,0.6898583099820217,0.35434492974159193,29.026412532936178,76.0,63.0,0.2579190468871027,39.0,13.81947967370384,24.94777532122333,4.078637211712872,0.9993663947957676,318.0,0.007577036191129459,0.013304501771926878,1024.0,,,,,,,,525.8789064548766,746.9000000000001,798.675,948.1007215513114,483.4243763152628,0.6231406400899916,0.2206187565794645,29.026412532936178,13.81947967370384,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r4,20262105,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,thunder,464.0924778192881,467.09755466852215,704.1,738.65,924.6778376446359,311.459827709942,80.00624324299135,80.0,1233.0,263.8616585312402,6.697778846610645,19.668286288425158,0.7734645711398351,998.0,235.0,4536394.685399057,2746923.5842409614,458335.00000001874,495.66993101889614,151.0,2163590.0,0.0,6870.0,27.0,411381.6853990578,0,0.0,0.6587687700321205,0.6886733674808599,0.3183120677190764,29.598841967101436,80.0,63.0,0.3202042304725441,28.0,8.931068726494892,28.471097876904953,1.1277440901964475,0.9986743720439059,309.0,0.022216565518196927,0.04218320827931165,1024.0,9.0,0.40891013971411627,,,,,,525.8789064548766,746.9000000000001,798.675,948.1007215513114,483.4243763152628,0.6231406400899916,0.2206187565794645,29.026412532936178,13.81947967370384,0.0,11.749174168652488,5.7303521221047085,7.515572667230098,2.4705058623254934,2.533085897937304
coder80_experiment_r4,20262105,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,419.04235094263515,411.7871187834766,684.8592681411658,727.1999999999999,900.2257787919624,319.9197432298318,82.17938404216305,80.0,1233.0,258.99409671142786,7.411161627168497,12.8468516161162,0.8318405962415376,1052.0,181.0,3292377.9999999953,1475818.0,458334.9999999934,509.13338719876,0.0,0.0,0.0,3088.0,0.0,0.0,0,0.0,0.5910289499721205,0.6136282180968943,0.38357774408790524,25.633741944758977,75.0,19.0,0.11742889475082292,43.0,10.150744959293727,24.63031912602488,1.0034228187340988,0.9986383651514542,303.0,0.15488917103326164,0.3928422345779835,1024.0,,,0.0,5.4323656682303735e-09,1.8631843561746252e-08,303.0,0.5082508250825083,525.8789064548766,746.9000000000001,798.675,948.1007215513114,483.4243763152628,0.6231406400899916,0.2206187565794645,29.026412532936178,13.81947967370384,0.0,20.315809248266294,8.306430828602798,8.949197107709647,5.0495629494949155,5.318103956497877
coder80_experiment_r5,20262106,1155.0,14.4375,2970.4,1411.2554112554112,345.7030303030303,20375.0,206980.25,4991.0875,0.7542462830155252,11.362278141679367,38252.0,fcfs,423.6177417098247,460.25,643.8000000000001,666.4,782.7664027258045,367.92585757015894,88.53215947781949,80.0,1155.0,251.30150815480266,5.431543190524059,15.341357099706732,0.35695585689939013,520.0,635.0,10648302.895895695,9018302.895895753,399286.99999999197,510.09726351254545,0.0,0.0,0.0,7764.0,1.0,7531.8958957525365,0,0.0,0.6539434182900918,0.6979312610189273,0.31134612386657545,33.80219351418553,78.0,63.0,0.31654817860471446,22.0,8.014437465902343,30.639320226415506,3.162873287769965,0.9389774490071764,265.0,0.007344649682910937,0.01269953791052103,1024.0,,,,,,,,423.6177417098247,643.8000000000001,666.4,782.7664027258045,510.09726351254545,0.6539434182900918,0.35695585689939013,33.80219351418553,8.014437465902343,1.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r5,20262106,1155.0,14.4375,2970.4,1411.2554112554112,345.7030303030303,20375.0,206980.25,4991.0875,0.7542462830155252,11.362278141679367,38252.0,thunder,382.4978647574768,401.6856817365731,609.8186685161978,634.8077320487567,765.5,376.2246897452645,90.52906596995427,80.0,1155.0,233.4132991003646,2.2017003473453944,5.669346519740144,0.8080144723953131,986.0,169.0,3262533.8340320047,1659945.837214509,399287.0000000029,521.602873938606,83.0,1100336.0,0.0,6667.0,18.0,301812.83403201256,0,0.0,0.6834008307187185,0.7122957745457338,0.28239758430425216,35.06091260005601,79.0,63.0,0.4033369467499077,13.0,3.321964599848375,33.99375693494964,1.0671556651063254,0.9376010415077668,256.0,0.02216762686657603,0.04026104579679668,1024.0,6.0,0.4345374530343576,,,,,,423.6177417098247,643.8000000000001,666.4,782.7664027258045,510.09726351254545,0.6539434182900918,0.35695585689939013,33.80219351418553,8.014437465902343,1.0,9.706835409295664,5.278243473718895,4.7407364872813975,2.2058180659872724,2.255571877965501
coder80_experiment_r5,20262106,1155.0,14.4375,2970.4,1411.2554112554112,345.7030303030303,20375.0,206980.25,4991.0875,0.7542462830155252,11.362278141679367,38252.0,bdp,354.87301591590324,347.9686269307118,599.9323804696371,637.525,743.3324681602455,387.4443971387428,93.22880806150997,80.0,1155.0,227.91609730442573,4.087071185324101,7.309142543340326,0.8647950710273081,1026.0,129.0,2238780.0000000056,608780.0,399287.000000011,537.158024306741,0.0,0.0,0.0,3006.0,0.0,0.0,0,0.0,0.6065647926898574,0.6308526621826726,0.3564226877585569,30.502597294930027,76.0,19.0,0.11666498379231116,44.0,6.350546251171803,29.559870719297695,0.9427265756323119,0.9363239597519616,251.0,0.1324755909566979,0.29737502336502075,1024.0,,,0.0,4.524698155227333e-09,1.538084868024902e-08,251.0,0.4541832669322709,423.6177417098247,643.8000000000001,666.4,782.7664027258045,510.09726351254545,0.6539434182900918,0.35695585689939013,33.80219351418553,8.014437465902343,1.0,16.228009128336073,6.813858268152058,4.332983193277311,5.037765344582921,5.305019793255572
coder80_experiment_r6,20262107,1255.0,15.6875,2843.975,1403.023107569721,356.71474103585655,22009.925,242288.8875,5595.9625,0.8649642195474957,15.295375767782435,43265.0,fcfs,493.14562786415064,539.6656023644341,732.75,808.0999999999999,858.0922982984656,335.628230868734,87.75279786255442,80.0,1255.0,272.7390483023024,8.97259509690706,24.040319445768983,0.24840584155969597,455.0,800.0,14568232.999999676,12807439.0,447676.99999997293,521.7119427451846,0.0,0.0,0.0,7507.0,0.0,0.0,0,0.0,0.6744145835592539,0.7432923543131815,0.30001890750392646,31.15835242528788,77.0,64.0,0.26881849160004495,37.0,13.122838730690518,26.836704243250228,4.321648182037683,0.9998924377964368,287.0,0.007726335638439614,0.012420443817973135,1024.0,,,,,,,,493.14562786415064,732.75,808.0999999999999,858.0922982984656,521.7119427451846,0.6744145835592539,0.24840584155969597,31.15835242528788,13.122838730690518,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r6,20262107,1255.0,15.6875,2843.975,1403.023107569721,356.71474103585655,22009.925,242288.8875,5595.9625,0.8649642195474957,15.295375767782435,43265.0,thunder,429.9911290665327,432.99911376352526,703.4026398773779,749.6128847265574,814.2245966191512,353.71075891816906,92.48062550881293,80.0,1255.0,246.07600214020707,4.8637571890851605,5.917416018166634,0.7990566117069648,1048.0,207.0,3941354.6561575504,2186894.1700086463,447676.99999999686,549.8200396535002,135.0,1876391.0,0.0,6634.0,13.0,186894.65615755232,0,0.0,0.7301740947337816,0.7645939800309092,0.243767709025288,32.920740935020675,78.0,64.0,0.3276343953314534,21.0,7.496721786159681,31.763535758051738,1.1572051769689335,0.9997241588867694,272.0,0.023179796698968858,0.04141240497119725,1024.0,8.0,0.40991896586649373,,,,,,493.14562786415064,732.75,808.0999999999999,858.0922982984656,521.7119427451846,0.6744145835592539,0.24840584155969597,31.15835242528788,13.122838730690518,0.0,12.806460248090328,4.005098617894527,7.237608621883748,5.112235801008924,5.387665990625834
coder80_experiment_r6,20262107,1255.0,15.6875,2843.975,1403.023107569721,356.71474103585655,22009.925,242288.8875,5595.9625,0.8649642195474957,15.295375767782435,43265.0,bdp,411.9569504514062,409.3386397310094,683.6000000000001,763.55,810.0,355.55555555555554,92.96296296296296,80.0,1255.0,255.2602754585962,7.0368767124714235,9.169520440225522,0.8217781964928127,1079.0,176.0,3454493.0000000084,1693699.0,447676.9999999873,552.687654320972,0.0,0.0,0.0,2972.0,0.0,0.0,0,0.0,0.6492343637981053,0.6757476770652675,0.32346465625521764,28.148706202985736,71.0,26.0,0.12493046434553157,46.0,10.90281515327364,27.001904119824193,1.1468020831614802,1.0,270.0,0.1731395553280082,0.36677760072052473,1024.0,,,0.0,5.847773070903293e-09,2.357375547850469e-08,270.0,0.5296296296296297,493.14562786415064,732.75,808.0999999999999,858.0922982984656,521.7119427451846,0.6744145835592539,0.24840584155969597,31.15835242528788,13.122838730690518,0.0,16.463428412491144,6.707608324803803,5.512931567875258,5.6045600681685555,5.937320777591748
coder80_experiment_r7,20262108,1249.0,15.6125,2794.3875,1521.9495596477182,325.65652522017615,23761.4375,246515.8,5084.3125,0.7635089301785011,13.9705679325076,40469.0,fcfs,509.844129502366,540.6828335167124,690.034531829921,740.9749999999999,802.5,358.8785046728972,93.38317757009347,80.0,1249.0,261.3986214538038,11.611694739621882,25.203432619991563,0.15494108288393685,372.0,877.0,16665630.000000022,14764715.0,406744.99999999674,506.84735202491805,0.0,0.0,0.0,6657.0,0.0,0.0,0,0.0,0.688792300613875,0.7829105218270311,0.2834433676914032,31.10284670590802,77.0,65.0,0.25774917670999403,45.0,18.0722825293305,25.568462377859994,5.534384328048003,1.0,268.0,0.008538208116513134,0.01277312985621392,1024.0,,,,,,,,509.844129502366,690.034531829921,740.9749999999999,802.5,506.84735202491805,0.688792300613875,0.15494108288393685,31.10284670590802,18.0722825293305,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r7,20262108,1249.0,15.6125,2794.3875,1521.9495596477182,325.65652522017615,23761.4375,246515.8,5084.3125,0.7635089301785011,13.9705679325076,40469.0,thunder,441.9548252985066,456.60230748505205,640.0500000000001,685.025,758.5,379.69676994067237,98.80026367831246,80.0,1249.0,237.56095705011822,7.346679291266636,29.194468196234215,0.7719597486246318,1037.0,212.0,4582369.785951366,2719760.490273408,406745.00000000244,536.2491760052768,125.0,2045815.0,0.0,5957.0,21.0,294596.7859513954,0,0.0,0.7559979940647696,0.7940739208939717,0.21512640912769238,32.707409777629074,78.0,65.0,0.3350927332316847,32.0,12.097564185619044,31.300235916843235,1.4071738607858237,1.0,253.0,0.025572794997556644,0.04233340732753277,1024.0,12.0,0.43135501243668295,,,,,,509.844129502366,690.034531829921,740.9749999999999,802.5,506.84735202491805,0.688792300613875,0.15494108288393685,31.10284670590802,18.0722825293305,0.0,13.315697931076082,7.243772525030826,7.550862039879879,5.482866043613707,5.800922874095105
coder80_experiment_r7,20262108,1249.0,15.6125,2794.3875,1521.9495596477182,325.65652522017615,23761.4375,246515.8,5084.3125,0.7635089301785011,13.9705679325076,40469.0,bdp,383.48790455682854,349.7759115413022,620.2,656.2749999999999,775.0,371.61290322580646,96.69677419354838,80.0,1249.0,232.86254367519834,7.233042337568439,10.23863233788236,0.8274473177784142,1081.0,168.0,3402956.9999999916,1502042.0,406745.00000000757,524.832258064526,0.0,0.0,0.0,2320.0,0.0,0.0,0,0.0,0.6426367962949535,0.6696205924961511,0.3278936808234602,26.352469895100953,75.0,21.0,0.13439081499283875,48.0,11.656864360803837,25.166330596678524,1.1861392984223686,1.0,259.0,0.18635954533462704,0.4571750178001821,1024.0,,,0.0,6.002449488225863e-09,2.7181870162441034e-08,259.0,0.5714285714285714,509.844129502366,690.034531829921,740.9749999999999,802.5,506.84735202491805,0.688792300613875,0.15494108288393685,31.10284670590802,18.0722825293305,0.0,24.783304863952758,10.120440153150724,11.430884982624251,3.426791277258567,3.5483870967769615
coder80_experiment_r8,20262109,1225.0,15.3125,2864.95,1374.2848979591836,443.8840816326531,21043.7375,236510.2625,6796.975,0.7426060515282913,13.910362935716188,42865.0,fcfs,611.2871869366498,705.3729587002763,878.0,937.925,987.1645338924019,291.7446789385884,74.45567327078557,80.0,1225.0,346.0009932544805,10.3496715026093,28.807508973230856,0.28605455334099933,467.0,758.0,13512319.21078249,11829548.993175954,543758.0000000205,550.8281358690795,0.0,0.0,0.0,10418.0,2.0,51213.2107824048,0,0.0,0.7460849203732329,0.7920761572243601,0.2280239161210906,35.29575353646905,79.0,64.0,0.27258094464529264,30.0,12.843195997637297,32.30541386344061,2.9903396730284126,0.9978073220642691,331.0,0.007950776084987418,0.012396019883453846,1024.0,,,,,,,,611.2871869366498,878.0,937.925,987.1645338924019,550.8281358690795,0.7460849203732329,0.28605455334099933,35.29575353646905,12.843195997637297,2.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r8,20262109,1225.0,15.3125,2864.95,1374.2848979591836,443.8840816326531,21043.7375,236510.2625,6796.975,0.7426060515282913,13.910362935716188,42865.0,thunder,555.0817425999749,599.7971579641262,833.7091236208556,869.35,955.0,301.57068062827227,76.96335078534031,80.0,1225.0,312.69456362959494,6.274104656341163,7.531864590123812,0.779763626536079,1025.0,200.0,4340197.424781044,2665386.0409105956,543757.9999999882,569.3801047120296,117.0,1780267.0,0.0,9251.0,28.0,542712.4247810452,0,0.0,0.788101348569001,0.8137253696116891,0.1855106474327272,36.88036326894295,80.0,64.0,0.405429578306111,21.0,8.047935292165366,35.83019116265074,1.0501721062921385,0.997733472363977,319.0,0.024793632722643663,0.04136632196605204,1024.0,13.0,0.401215417091713,,,,,,611.2871869366498,878.0,937.925,987.1645338924019,550.8281358690795,0.7460849203732329,0.28605455334099933,35.29575353646905,12.843195997637297,2.0,9.194605340631782,5.044518949788653,7.3113521870085485,3.258274865850046,3.368014020140686
coder80_experiment_r8,20262109,1225.0,15.3125,2864.95,1374.2848979591836,443.8840816326531,21043.7375,236510.2625,6796.975,0.7426060515282913,13.910362935716188,42865.0,bdp,497.4984471052729,469.9435079504285,818.7,858.9749999999999,971.1321230269718,296.5610890331976,75.68486126368063,80.0,1225.0,308.26664344952485,7.233664264337313,9.871731358553824,0.8386705312628876,1066.0,159.0,3052486.000000004,1368987.0,543757.9999999871,559.921752258714,0.0,0.0,0.0,4502.0,0.0,0.0,0,0.0,0.6783311155399409,0.7013462940350497,0.29464829270229886,30.584071235687475,79.0,23.0,0.1283388499615923,49.0,9.124647937906929,29.704702196498882,0.8793690391885642,0.9970390696298463,327.0,0.14281129309286675,0.31601235968992114,1024.0,,,0.0,5.629907809735162e-09,2.019959368372187e-08,327.0,0.5596330275229358,611.2871869366498,878.0,937.925,987.1645338924019,550.8281358690795,0.7460849203732329,0.28605455334099933,35.29575353646905,12.843195997637297,2.0,18.614612290764303,6.753986332574026,8.41751739211558,1.6240870001897312,1.6508990368269583
coder80_experiment_r9,20262110,1182.0,14.775,2840.6125,1475.4390862944163,399.4602368866328,21799.6125,232909.2875,5902.025,0.779623156926184,14.595722881706635,38859.0,fcfs,556.2806218741748,615.2339154140691,754.7130793780648,845.15,876.2672749333677,328.6668442820711,80.93421040446002,80.0,1182.0,311.00493194849963,11.029573912617968,27.163633339606584,0.22161573312099028,400.0,782.0,14503434.000000069,12759465.0,472161.9999999839,538.8333143399514,0.0,0.0,0.0,8732.0,0.0,0.0,0,0.0,0.7174764313329193,0.7790030349227814,0.2560178786789794,34.323049890628646,78.0,61.0,0.2529709438671755,35.0,14.877830928589427,30.5158303844707,3.807219506157966,0.9962713717300282,294.0,0.008271015201676257,0.012364756548777216,1024.0,,,,,,,,556.2806218741748,754.7130793780648,845.15,876.2672749333677,538.8333143399514,0.7174764313329193,0.22161573312099028,34.323049890628646,14.877830928589427,0.0,0.0,0.0,0.0,0.0,0.0
coder80_experiment_r9,20262110,1182.0,14.775,2840.6125,1475.4390862944163,399.4602368866328,21799.6125,232909.2875,5902.025,0.779623156926184,14.595722881706635,38859.0,thunder,487.34644311048214,540.6279578991147,711.5775689716027,802.15,823.0,349.9392466585662,86.17253948967193,80.0,1182.0,277.3944987424122,6.594619404531846,11.00431956397129,0.7923621873601756,995.0,187.0,3927838.011549007,2190623.0497703264,472161.9999999946,573.7083839611113,124.0,1859933.0,0.0,7682.0,20.0,415872.01154900464,0,0.0,0.7686566641492028,0.7968611851607112,0.20321420154557607,36.14969183434293,79.0,61.0,0.33295395198197053,23.0,9.471251684272952,35.03414151896119,1.1155503153817512,1.0,275.0,0.025041960179805756,0.039207981899380684,1024.0,2.0,0.4843715083385467,,,,,,556.2806218741748,754.7130793780648,845.15,876.2672749333677,538.8333143399514,0.7174764313329193,0.22161573312099028,34.323049890628646,14.877830928589427,0.0,12.391979165379754,5.715484676906452,5.087854227060285,6.078884429116474,6.472329882550132
coder80_experiment_r9,20262110,1182.0,14.775,2840.6125,1475.4390862944163,399.4602368866328,21799.6125,232909.2875,5902.025,0.779623156926184,14.595722881706635,38859.0,bdp,423.00669614222124,421.2526945268802,697.3000000000003,785.55,845.0,340.8284023668639,83.92899408284023,80.0,1182.0,263.49220181848494,6.59145119407103,8.505545999312872,0.8406200310925772,1035.0,147.0,2969686.000000006,1225717.0,472161.9999999978,558.7715976331335,0.0,0.0,0.0,3631.0,0.0,0.0,0,0.0,0.6320369643725227,0.6559181921329966,0.33962588313393616,29.323531376843455,76.0,27.0,0.12236513138040099,44.0,9.22023113774198,28.332056073165514,0.9914753036779275,1.0,282.0,0.15052733488764006,0.35880416980944563,1024.0,,,0.0,5.098972776087904e-09,2.957894140837735e-08,282.0,0.4716312056737589,556.2806218741748,754.7130793780648,845.15,876.2672749333677,538.8333143399514,0.7174764313329193,0.22161573312099028,34.323049890628646,14.877830928589427,0.0,23.958038531512756,7.607272345853181,7.052002603088211,3.5682349241839857,3.7002692228868206
