seed,case,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction
20261307,no_context_guard,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,418.07051506839946,396.10766180571784,768.85,831.4375510873217,1090.5,264.0990371389271,62.11829436038514,80.0,1129.0,261.3440374338226,5.913468937255416,8.627574714855111,0.8373641385144186,981.0,148.0,2819716.000000007,1198888.0,520836.00000001834,477.612104539219,0.0,0.0,0.0,3821.0,0.0,0.0,0,0.0,0.5566581970418413,0.5747733188836263,0.42005496699155426,23.52834850250909,76.0,21.0,0.07405247207664463,46.0,6.122243402257095,22.804202984956838,0.7241455175522625,1.0,364.0,0.1292106021287759,0.34870799863710994,1024.0,0.0,3.78572822587112e-09,2.0267802733182994e-08,364.0,0.40934065934065933
20261307,no_k_survival_update,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,416.4381340473821,380.02130667393374,750.35,843.4749999999999,1079.5,266.7901806391848,62.75127373784159,80.0,1129.0,261.2751078366583,5.943788718935775,9.281292967740205,0.8374083776171366,986.0,143.0,2818949.000000007,1198121.0,520836.000000008,482.4789254284465,0.0,0.0,0.0,3753.0,0.0,0.0,0,0.0,0.5598775962257105,0.5781519267259453,0.41662412036322244,23.615416884472126,76.0,21.0,0.07480705956422506,46.0,6.21633854903057,22.8746572302745,0.7407596541976001,1.0,360.0,0.1333709715658592,0.3913586842827499,1024.0,0.0,4.036543104070632e-09,2.9259711540854385e-08,360.0,0.3333333333333333
20261307,current_turn_only,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,491.5708121654783,568.75,754.8500000000001,895.978090237884,1050.5,274.1551642075202,64.48357924797715,80.0,1129.0,272.2039531484193,8.469871883213486,46.81323198068796,0.6903404697869712,906.0,223.0,5368754.000000033,3747926.0,520835.999999997,495.7981913374555,0.0,0.0,0.0,4229.0,0.0,0.0,0,0.0,0.6370026771925391,0.6676105646449139,0.33912342718075894,27.145956707916362,75.0,63.0,0.20507908890932355,27.0,9.10279424669016,26.00111144581986,1.1448452620964802,1.0,351.0,0.30398800202308385,0.7492505246773362,1024.0,0.0,2.1999566482414892e-08,1.3719493304498875e-07,351.0,0.5413105413105413
20261307,no_dual_price,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,426.70407677891035,401.5233447283867,769.7911988572337,892.3249999999999,1078.5,267.0375521557719,62.80945757997218,80.0,1129.0,265.99187960273,5.124515109216784,14.394339382476936,0.7400384586035336,886.0,243.0,4507110.000000003,2886282.0,520835.9999999914,482.92628650903237,0.0,0.0,0.0,3961.0,0.0,0.0,0,0.0,0.5895814515510803,0.6130878310326495,0.3871644550475955,25.131568371426013,75.0,63.0,0.19975482883564616,25.0,5.3644669061713035,24.14392838249145,0.9876399889345641,1.0,360.0,0.11074712060184942,0.3067955898586661,1024.0,0.0,0.0,0.0,360.0,0.0
20261307,admission_footprint,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,428.43923470124975,417.0462473934429,769.0000000000001,895.8403286370362,1045.0,275.5980861244019,64.82296650717704,80.0,1129.0,265.4294448292361,5.278457972867675,8.662653313055143,0.7661624850909321,941.0,188.0,4054181.9999999963,2433354.0,520836.0000000204,498.40765550241184,0.0,0.0,0.0,3973.0,0.0,0.0,0,0.0,0.6069413809815275,0.6309505428789141,0.36905907733475835,25.903739358189757,75.0,63.0,0.2061584525351621,23.0,5.702755073079048,24.94897496865504,0.9547643895346951,1.0,349.0,0.13207031792846313,0.3529745852574706,1024.0,0.0,5.917259124262588e-09,2.733400375179146e-08,349.0,0.3839541547277937
20261307,legacy_action,1129.0,14.1125,2634.4875,1435.631532329495,461.32506643046946,20260.35,216720.0375,6510.45,0.976984136314461,12.88645640656076,50391.0,bdp,413.7082283215144,378.9971855112785,751.0000000000001,853.503090237884,1088.0,264.70588235294116,62.2610294117647,80.0,1129.0,260.6138297561409,5.943957447753149,8.334234766876714,0.8477999525078525,986.0,143.0,2638784.0,1017956.0,520835.999999996,478.7095588235257,0.0,0.0,0.0,3733.0,0.0,0.0,0,0.0,0.5504596629997567,0.5677595982215048,0.42620529678222757,23.230017990701647,76.0,21.0,0.07422262941137957,46.0,6.167948491280606,22.52447958890204,0.7055384017996308,1.0,363.0,0.10658116541679732,0.3053210675716399,1024.0,0.0,3.704659670648611e-09,2.0478176724439814e-08,363.0,0.36363636363636365
20261308,bdp_full,1212.0,15.15,2754.0875,1487.7194719471947,419.0874587458746,22538.95,245852.5375,6349.175,0.7611301442149899,12.234204518390372,39536.0,bdp,466.78614572558445,491.2376109106765,783.7296922712043,825.7635833517456,869.5107234164484,331.22075696594214,83.6332411339004,80.0,1212.0,293.0173114410848,7.521811148261066,12.649839171755328,0.8362709597821417,1050.0,162.0,3220256.000000001,1417140.0,507934.00000000914,584.1607082247982,0.0,0.0,0.0,4148.0,0.0,0.0,0,0.0,0.7182957187100202,0.742538946445209,0.2549863906780383,31.2234054236911,78.0,16.0,0.11343660836847527,51.0,10.484557425436293,30.19031430736709,1.0330911163240346,0.9976875231526209,291.0,0.16687442812607767,0.3343955031596124,1024.0,0.0,6.7795612417181834e-09,1.9209669209790988e-08,291.0,0.6357388316151202
20261308,no_decode_update,1212.0,15.15,2754.0875,1487.7194719471947,419.0874587458746,22538.95,245852.5375,6349.175,0.7611301442149899,12.234204518390372,39536.0,bdp,474.3360105424181,505.9699910991626,804.75,837.888112733147,862.0,334.10672853828305,84.36194895591647,80.0,1212.0,297.84849439718,7.942878937739303,10.086112163387833,0.8502203277035528,1066.0,146.0,2945896.999999999,1142781.0,507934.0000000056,589.2505800464102,0.0,0.0,0.0,4118.0,0.0,0.0,0,0.0,0.7169307261260197,0.7407134898478757,0.2555794425324353,31.609556265033845,76.0,17.0,0.10897646046745961,51.0,11.167945791809752,30.624286565629244,0.9852696994046207,1.0,288.0,0.06578297446443078,0.12474189861677587,1024.0,0.0,6.8622545277782194e-09,1.614358795221116e-08,288.0,0.6388888888888888
20261308,naive_decode_update,1212.0,15.15,2754.0875,1487.7194719471947,419.0874587458746,22538.95,245852.5375,6349.175,0.7611301442149899,12.234204518390372,39536.0,bdp,466.66831945013547,489.3964019012991,797.9032684741512,844.5171402128465,892.0,322.86995515695065,81.52466367713004,80.0,1212.0,293.0230307476329,7.920640204957535,14.950025666506452,0.8325206934258305,1038.0,174.0,3294016.9999999986,1490901.0,507933.99999998725,569.4327354259947,0.0,0.0,0.0,4014.0,0.0,0.0,0,0.0,0.6831293246640316,0.7069691632411467,0.29055072338900095,29.883615527692346,78.0,17.0,0.11068185586270002,51.0,10.762125480278623,28.88433903595989,0.9992764917323975,1.0,298.0,0.06430019896427457,0.13301864964887497,1024.0,0.0,6.142794666227062e-09,2.150301037497606e-08,298.0,0.5671140939597316
20261308,no_context_guard,1212.0,15.15,2754.0875,1487.7194719471947,419.0874587458746,22538.95,245852.5375,6349.175,0.7611301442149899,12.234204518390372,39536.0,bdp,478.2396073233629,533.0421940600206,781.0705184546226,825.1200252583025,877.5,328.20512820512823,82.87179487179488,80.0,1212.0,296.4762809241116,8.174240713180252,11.83486672040582,0.8332488738295003,1053.0,159.0,3279695.0,1476579.0,507934.0000000033,578.842165242169,0.0,0.0,0.0,4180.0,0.0,0.0,0,0.0,0.7144716728823187,0.7393208936999002,0.25908501038021686,31.082185906118458,78.0,16.0,0.11240381470584761,51.0,11.29023332692246,30.07208776933187,1.0100981367865942,1.0,293.0,0.2183981725323068,0.4134749993681907,1024.0,0.0,6.283018952216885e-09,1.6370225118613894e-08,293.0,0.658703071672355
