policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,program_throughput,mean_request_ct,completed_programs,completed_requests,warm_admits,cold_admits,recompute_service,preempt_events,preempted_requests_unique,preempted_request_ratio,memory_keep_events,memory_delete_events,evictions,deleted_from_memory_ratio,memory_violations,decision_wall_sec,decision_cpu_sec,decision_calls,mean_decision_ms,p95_decision_ms,memory_utilization,mean_active,mean_program_ct_e2e_1ms,p90_program_ct_e2e_1ms,makespan_e2e_1ms,mean_program_ct_e2e_10ms,p90_program_ct_e2e_10ms,makespan_e2e_10ms,mean_program_ct_e2e_50ms,p90_program_ct_e2e_50ms,makespan_e2e_50ms,preset,n,rep,seed,profile,prior_mix,token_cv,memory_factor,p_mean,d_mean,M,qmax_obs,total_requests_instance,mean_requests_per_program,runtime_sec,lambda_current_last,dual_updates,lambda_projected_last,lambda_present_last,lambda_future_last,lp_resolves,lp_failures,lambda_peak_last,lambda_mean,selective_skips,mean_program_ct_base,p90_program_ct_base,p95_program_ct_base,makespan_base,program_throughput_base,mean_program_ct_e2e_10ms_base,recompute_service_base,decision_wall_sec_base,mean_program_ct_impr_pct,p90_program_ct_impr_pct,p95_program_ct_impr_pct,makespan_impr_pct,mean_program_ct_e2e_10ms_impr_pct,recompute_service_impr_pct,decision_wall_sec_impr_pct,program_throughput_impr_pct
dual_descent_current,6716.56875,5682.0,14363.400000000003,16219.3,19517.5,0.02459331369283976,4752.981800371211,480,4849,3937,912,275874.75,778,558,0.11507527325221695,778,912,912,0.5396449704142012,0,0.456813281722134,0.4556020000002263,3674,0.1243367669358013,0.19775000255322084,0.8926721874710728,58.94976303317536,7033.03930009095,14818.531779832303,19974.313281722134,6748.215805009096,14408.913177983233,19563.181328172213,6722.898161001819,14372.50263559665,19526.636265634443,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,0.6475942909892183,0.0,3674.0,,,,,,,,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,43.30175373186825,35.74544039295155,30.683493668505793,26.13023484662112,43.101996865247,63.58532574745848,-128.11941755858655,35.37338286153453
bayes_dual_price,6319.403645833333,5417.5,13726.4,15493.949999999997,18663.75,0.02571830419931686,4556.066250773355,480,4849,4207,642,211036.75,2410,547,0.11280676428129512,2410,642,642,0.21035386631716907,0,2.6328227627673186,2.6265869999999154,3679,0.7156354342939164,1.2252496904693544,0.9049579617177087,58.171468756278884,8121.425566085537,16353.289622205635,21296.57276276732,6499.605837858554,13989.088962220563,18927.032276276732,6355.444084238377,13778.937792444112,18716.406455255346,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,2.8197094580100384,,3679.0,0.0,,,,,,,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,46.65444254118772,38.5950550015881,33.783425716593534,29.361504835077493,45.19816733444901,72.14375543044427,-1214.7559828236242,41.565869667135516
mu_two_price,17376.690625,11192.0,46288.75,47357.85,53314.75,0.009003137030559086,15890.000567127243,480,4849,4396,453,82434.5,3808,368,0.07589193648174881,3808,453,453,0.10631307204881484,0,5.267012533498928,5.248770000000178,3794,1.3882479002369341,2.7622148976661265,0.25413642422391086,17.950932903183453,20997.229923358256,51549.89492306078,58581.76253349893,17738.744554835826,46814.86449230608,53841.45125334989,17449.101410967163,46393.972898461216,53420.09025066998,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,5.484681375004584,,3794.0,,0.0,4.842486218158075e-07,,,,,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,-46.68619068052957,-107.07236768528087,-102.3934885827966,-101.78547773593475,-49.56533288968686,89.11888288191966,-2530.194610117296,-50.44241978064231
area_knapsack,9585.10625,8142.5,20897.800000000003,23040.299999999996,26363.5,0.0182069907258141,6752.768508970922,480,4849,2973,1876,685779.25,166,152,0.03134666941637451,166,1876,1876,0.9187071498530852,0,0.9260770142718684,0.9238479999999569,3852,0.24041459352852243,0.4237831613863818,0.9276508504507466,59.19054753731485,10221.116910373905,21813.19773528057,27289.57701427187,9648.707316037391,20989.33977352806,26456.107701427187,9597.826463207479,20916.107954705614,26382.021540285437,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,1.1677072909951676,,,,,,,,,,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,19.086852990418834,6.513852168972745,1.5325506754591276,0.21951819540904188,18.646321490385454,9.479109639783141,-362.45623225682465,0.22000113793692044
lp_update_long,7601.246875,6358.0,16422.8,18304.049999999996,21916.0,0.021901806899069173,5265.195762012786,480,4849,3528,1321,395794.25,0,0,0.0,0,1176,1176,1.0,0,13.305759944254532,13.242108999999957,3705,3.5912982305680248,5.631124606588855,0.8972373119936731,57.97047818945063,16541.21712190804,29583.925190302845,35221.75994425453,8495.243899690804,17738.912519030284,23246.575994425453,7780.046279938161,16686.022503806056,22182.11519888509,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,13.540022625005804,,,,,0.0,3705.0,0.0,0.0,2.4565224783054516e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,35.83369972002195,26.53273030656844,21.77388680664478,17.052400507162726,28.371820344526284,47.75629634542856,-6544.51391871745,20.558039788282546
lp_solve_once,520555.32864583336,559170.625,945414.1000000001,998165.3999999999,1051002.75,0.00045670670224221585,377647.7247370592,480,4849,3670,1179,344524.25,0,0,0.0,0,1034,1034,1.0,0,1.8165071513794828,1.7922729999998595,4366,0.41605752436543353,0.6836872489657253,0.017448735518425077,1.1586960643062065,521785.5405733206,947207.4356534254,1052819.2571513795,520678.34983858204,945593.4335653426,1051184.4007151378,520579.9328843831,945449.9667130685,1051039.0801430275,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,3.119916416995693,,,,,3.8584722796649723e-07,1.0,0.0,0.0,3.8584722796649723e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,-4294.293473099597,-4129.302716751887,-4165.864634662313,-3877.831500861041,-4290.13203450356,54.523789017113096,-807.11143905783,-97.48606747223069
lp_selective,7174.724479166666,5915.0,15292.800000000001,17512.799999999996,21063.25,0.022788506047262413,5163.423025366055,480,4849,3946,903,218863.5,2,2,0.00041245617653124357,2,758,758,0.9973684210526316,0,1.4109530953573994,1.3959810000002904,3690,0.38237211256298087,0.5337059425073672,0.7761507847853675,51.91702372615812,8125.578849946931,16667.912671568058,22474.2030953574,7269.809916244693,15430.311267156807,21204.34530953574,7193.741566582272,15320.302253431362,21091.469061907148,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,1.6203842499817256,,,,,0.0,92.0,0.0,0.0,2.3759467013570992e-07,3598.0,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,39.43420955442689,31.587776629581413,25.155456025710635,20.27988569914653,38.70414353131501,71.11064692121653,-604.5894048921201,25.438856776613306
lp_infrequent,465801.665625,591751.0,633376.55,635757.9,638830.25,0.0007513733108286591,361131.8934316354,480,4849,3184,1665,413741.75,3,3,0.0006186842647968653,3,1520,1520,0.9980302035456337,0,2.0642519302200526,2.0481089999999114,4377,0.4716134179163931,0.8394494187086821,0.029800786558416132,2.0154720287588135,467330.55447267334,635425.3460954576,640894.50193022,465954.5545097673,633581.4296095457,639036.675193022,465832.24340195337,633417.5259219091,638871.5350386044,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,3.1902505419857334,,,,,1.2627315576015752e-08,6.0,0.0,0.0,3.312927201332429e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,-3832.0877270425035,-2733.405132885089,-2617.0418267525397,-2317.8424767708116,-3828.7249354814376,45.387277918959704,-930.8280578900036,-95.8640812641543
lp_dual_descent,6899.933854166667,5880.0,14983.400000000001,17011.6,20370.5,0.023563486414177364,5059.69436997319,480,4849,3661,1188,333314.75,39,39,0.00804289544235925,39,1043,1043,0.9639556377079482,0,1.2879697328608017,1.2748279999999994,3731,0.34520764751026584,0.5639379960484803,0.901264669214815,59.30098672099359,7784.081105342789,16255.25746667965,21658.4697328608,6988.348579284279,15110.585746667966,20499.29697328608,6917.616799190189,15008.837149333594,20396.259394657216,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,1.5067658750049304,,3731.0,,,0.0,1.0,0.0,0.0,2.2825570593645124e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,41.753868164103714,32.971875153776296,27.297437059007056,22.90180345551918,41.077302377361114,56.00341080574676,-543.1750499584006,29.704720060872347
mpc_short,7144.027083333333,5995.5,15243.5,17526.449999999997,21157.75,0.022686722359419126,5142.1778717261295,480,4849,3744,1105,363638.75,0,0,0.0,0,1105,1105,1.0,0,8.608206012955634,8.530149999999935,3712,2.3190210164212375,3.632283853949047,0.8978623956013853,58.5273481348442,12849.995765404974,23660.04367899173,29765.956012955634,7714.623951540498,16085.154367899173,22018.570601295563,7258.146456974766,15411.830873579835,21329.914120259113,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,8.85411812501843,,,,,0.0,3712.0,0.0,0.0,3.5643241363635583e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,39.69334313491002,31.808319801019064,25.09711995008314,19.92222243248869,34.9536662042775,52.00072994410912,-4198.690560171194,24.878590587373427
dual_threshold,592683.0661458333,634762.125,1020415.0750000001,1074375.1749999998,1126919.25,0.00042594001300448104,438501.6020829037,480,4849,3324,1525,387194.75,0,0,0.0,0,1380,1380,1.0,0,2.386301302438369,2.3559650000001966,4437,0.5378186392694093,0.8791247790213674,0.016546070169785928,1.118414873115354,594377.9526135519,1022775.8317878091,1129305.5513024384,592852.5547926052,1020651.150678781,1127157.880130244,592716.9638751877,1020462.2901357563,1126966.976026049,quick,480,0,20260974,balanced,quick10,0.35,15,120.0,150.0,142935,9529,4849,10.102083333333333,3.763279583014082,,,,,1.9292361398324862e-07,1.0,0.0,0.0,4.161625429350331e-07,,11846.166666666666,22353.9,23398.9,26421.5,0.0181670230683345,11860.197956380161,757592.25,0.20025181837263517,-4903.1633255131765,-4464.819002500682,-4491.562744402514,-4165.160002270878,-4898.673352443344,48.89140563409934,-1091.6502540805202,-97.65542207216711
commit_many,11868.740625,11776.5,21902.5,22791.749999999996,26403.5,0.02423921071070123,9690.106470679733,640,6429,3275,3154,988132.75,1653,1603,0.24933893296002488,1653,3154,3154,0.6561264822134387,0,0.37082322413334623,0.3651070000000942,5012,0.0739870758446421,0.13458345492836088,0.893606777510756,81.40363966898327,12128.684344498006,22272.687072927365,26774.323224133346,11894.734996949801,21939.518707292737,26440.582322413335,11873.939499389959,21909.903741458547,26410.916464482667,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,0.7539311250147875,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
least_rounds,15558.257421875,11155.0,38467.3,43825.1,47616.5,0.013440719078470699,10635.918533208896,640,6429,2000,4429,2099542.5,223,204,0.03173121791880541,223,4429,4429,0.9520636285468616,0,0.9099013730883598,0.9050680000008384,5127,0.1774724737835693,0.28944570221938193,0.9545908809555564,68.4789358730692,16191.38070216915,39374.68939227304,48526.40137308836,15621.569749904414,38558.03893922731,47707.490137308836,15570.919887480884,38485.44778784546,47634.69802746177,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.3630161249893717,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,-31.086000726172237,-75.62972263440247,-92.28492766022795,-80.34162137595395,-31.331801455940766,-112.47575287834555,-145.37335147087867,-44.54968340806232
bayes_grade,9372.0890625,7959.5,20251.1,22566.799999999996,26334.0,0.02430318219791904,6608.275898273449,640,6429,3821,2608,892748.0,274,257,0.03997511277025976,274,2608,2608,0.9049271339347675,0,1.3095088450063486,1.257309000000376,4831,0.271063722833026,0.4190210020169616,0.9069682232513424,77.99673425989215,10297.016767723671,21554.82109015589,27643.50884500635,9464.581833022366,20381.47210901559,26464.950884500635,9390.587616604475,20277.174421803116,26360.190176900127,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.6799457500164863,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,21.035522144962208,7.539778564090864,0.9869799379161353,0.2632226788115212,20.43049437041351,9.653029919309931,-253.1356074223268,0.2639173691805219
bayes_grade_warm_marginal,8404.69921875,6696.5,18212.7,20776.749999999985,24819.0,0.025786695676699303,5898.521270804169,640,6429,4508,1921,714866.0,175,171,0.026598226784881007,175,1921,1921,0.9165076335877863,0,1.1308233826421201,1.1277470000001273,4727,0.23922644016122702,0.38486269768327475,0.8951074221058649,75.58997139288448,9180.016787852754,19337.554078757927,25949.82338264212,8482.230975660275,18325.185407875793,24932.082338264212,8420.205570132055,18235.19708157516,24841.616467652842,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.4547018749872223,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,29.186259230852478,16.846478712475744,8.84091831474113,6.0010983392353285,28.689197549710887,27.65486216300391,-204.94945004724988,6.38422176558282
current_density,9101.2703125,6958.5,20698.9,23303.85,26669.5,0.023997450270908716,6387.96531342355,640,6429,4217,2212,865851.0,206,197,0.030642401617669932,206,2212,2212,0.9148056244830438,0,0.719136955565773,0.7179179999998411,4746,0.15152485368010388,0.24879174452507868,0.9288311015802824,76.00581188248749,9592.129630016832,21415.947239118257,27388.636955565773,9150.356244251683,20770.604723911827,26741.413695556577,9111.087498850336,20713.240944782367,26683.882739111315,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.0491169999877457,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,23.317303831466948,5.495263097819877,-2.2468656421731645,-1.00744219516352,23.072214331818795,12.375032605689873,-93.92985896351918,-0.9973940268846349
dual_descent_current,6499.5484375,5446.0,13927.100000000002,15582.049999999996,19566.5,0.03270896685661718,4690.921371908539,640,6429,5239,1190,352044.0,1020,691,0.10748172344065951,1020,1190,1190,0.5384615384615384,0,0.7271100766665768,0.725591999999665,4537,0.16026230475348838,0.2608749840874225,0.8712619612051549,77.33871668412849,6996.016810826661,14651.822355909764,20293.610076666577,6549.195274832666,13999.572235590978,19639.211007666658,6509.477804966533,13941.594447118197,19581.04220153333,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.0029047089919914,0.0,4537.0,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,45.23809523809525,36.41319484077159,31.632937356718998,25.8942943170413,44.94038516610842,64.37280314816,-96.07997270556915,34.942375999795594
bayes_dual_price,6026.40234375,4994.0,13162.300000000001,15059.749999999995,18575.5,0.03445398508788458,4490.298724529476,640,6429,5604,825,259780.75,2971,683,0.10623736195364754,2971,824,824,0.21712779973649537,0,4.141735028009862,4.129553999999814,4521,0.9161103800066052,1.6275409725494683,0.8775076071670465,76.49829075933353,8810.917152555716,17293.35858139752,22717.23502800986,6304.853824630572,13575.405858139753,18989.673502800986,6082.092639926114,13244.921171627951,18658.334700560197,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,4.412526667001657,,4521.0,0.0,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,49.22458469556453,39.90503367195525,33.924556034530056,29.647584600526447,46.99458351743572,73.70993421683472,-1016.9028147278375,42.14153051061884
mu_two_price,10954.234375,8190.5,16550.8,37797.31249999993,94215.25,0.0067929554928740305,9604.61541452792,640,6429,5832,597,102380.25,4631,477,0.07419505366308912,4631,597,597,0.1141928079571538,0,8.479002774925902,8.462333000000527,4731,1.7922221041906368,3.599583506002091,0.14299562559384224,13.410482910144589,16657.409815763654,24914.149158124765,102694.2527749259,11524.551919076363,17387.134915812476,95063.15027749259,11068.297883815274,16718.066983162495,94384.83005549852,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,8.77624929099693,,4731.0,,0.0,4.845411280951084e-07,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,7.705166697077435,24.43419700947381,-65.83769346364335,-256.8286401424054,3.1121591020595702,89.63901864400304,-2186.5349910977784,-71.97534369435945
area_knapsack,9019.205859375,7591.5,20020.4,22181.999999999996,25778.25,0.02482713139953255,6379.549735573184,640,6429,4172,2257,842785.25,183,175,0.027220407528386996,183,2257,2257,0.925,0,1.437169777607778,1.433944000000423,4732,0.3037129707539683,0.5346664489479735,0.9244539563867924,77.73916964883186,9990.426960024974,21440.400738152886,27215.419777607778,9116.327969439997,20162.40007381529,25921.966977760778,9038.630281388,20048.80001476306,25806.993395552156,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,1.7760359160020016,,,,,,,,,,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,24.0087373686709,8.593082981394812,2.6753101451182997,2.3680572651353042,23.358292792754764,14.709309047797474,-287.5619659385138,2.425494360555902
lp_update_long,7162.340234375,5830.5,15821.100000000002,17975.699999999997,21805.25,0.029350729755448803,5188.045341421683,640,6429,4708,1721,505747.75,0,0,0.0,0,1524,1524,1.0,0,21.323155091464287,21.241661999999877,4658,4.5777490535560945,7.927637429384049,0.8817812368381954,76.44779353596037,21609.69264662944,36928.20922676953,43128.40509146429,8607.075475600444,17931.810922676956,23937.56550914643,7451.287282620089,16243.242184535393,22231.713101829286,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,21.66204641602235,,,,,0.0,4658.0,0.0,0.0,2.3864378960489487e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,39.653747093533774,27.765780162081942,21.130672282733883,17.415304789137803,27.63961973253225,48.81783343381747,-5650.221049746491,21.08781142156133
lp_solve_once,691525.101171875,721560.0,1258251.55,1325126.4249999998,1399883.25,0.00045718098277124184,504524.72305179655,640,6429,4843,1586,459971.75,0,0,0.0,0,1389,1389,1.0,0,2.8053160927956924,2.797693999999524,5682,0.49371983329737634,0.822750007500872,0.01310871465383649,1.1567402138714067,693427.8203677874,1261025.5070239587,1402688.5660927957,691715.3730914661,1258528.9457023959,1400163.7816092796,691563.1555557932,1258307.0291404792,1399939.356321856,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,4.878760499996133,,,,,3.8703974454826905e-07,1.0,0.0,0.0,3.8703974454826915e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,-5726.440420437404,-5644.785070197466,-5714.061776739391,-5201.885166739258,-5715.307136046702,53.45040937060329,-656.5103559390105,-98.11387842521867
lp_selective,6715.33046875,5631.5,14444.1,16203.849999999999,19594.75,0.032661809923576465,4931.463563540208,640,6429,5237,1192,279420.75,1,1,0.00015554518587649713,1,995,995,0.998995983935743,0,2.02630119305104,2.014789999999806,4583,0.44213423370085975,0.6598499923711642,0.8158584102833019,73.52204034243866,8077.225577134578,16433.975470384143,21621.05119305104,6851.519979588457,14643.087547038414,19797.380119305104,6742.568370917691,14483.897509407683,19635.27602386102,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,2.3136585829779506,,,,,0.0,103.0,0.0,0.0,2.3270836112997433e-07,4480.0,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,43.42002508164172,34.05273370619792,28.90475720381278,25.787300926013597,42.39871689999474,71.7223470227052,-446.4331954361068,34.74782786205488
lp_infrequent,561639.748828125,685758.5,746022.95,748340.55,751530.5,0.0008515955107610403,439932.6675610515,640,6429,4218,2211,540368.0,7,5,0.0007777259293824856,7,2014,2014,0.9965363681345868,0,3.2614268738252576,3.2566720000012594,5707,0.5714783378001153,1.0281795053742826,0.024933012605823132,2.262808029747296,564061.0379805829,749264.5192041075,754791.9268738253,561881.8777433708,746347.1069204108,751856.6426873825,561688.1746111742,746087.7813840822,751595.7285374765,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,4.970513375010341,,,,,1.2627315576015752e-08,6.0,0.0,0.0,3.302170141788633e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,-4632.092195570454,-3306.1086633945897,-3183.383461120801,-2746.3290851591646,-4623.786430613677,45.314230299522,-779.509874670758,-96.48670280181577
lp_dual_descent,6901.787890625,5696.5,14999.400000000001,16958.85,20607.75,0.031056277371377273,4972.907061751439,640,6429,4884,1545,435508.25,45,42,0.006532897806812879,45,1348,1348,0.9676956209619526,0,1.90105806387146,1.8965490000003342,4614,0.4120195196947248,0.6646249967161566,0.8855164118162873,77.48195460445706,8187.398453400901,16882.60727911487,22508.80806387146,7030.348946902591,15187.720727911488,20797.855806387146,6927.500101880518,15037.064145582299,20645.77116127743,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,2.2005632919899654,,4614.0,,,0.0,1.0,0.0,0.0,2.2427404324732468e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,41.84902923830641,31.51740668873416,25.59215505610582,21.95068835571042,40.89528729555217,55.92613947872895,-412.65884662818445,28.124128058618723
mpc_short,6994.348046875,5748.5,15335.0,17252.35,20273.25,0.03156869273550122,5008.475229429149,640,6429,5006,1423,459298.5,0,0,0.0,0,1423,1423,1.0,0,11.818189930549124,11.775463999999346,4605,2.5663821781865632,3.822883008979261,0.9112526158815566,79.93280554425166,14647.823595782407,26979.48617188027,32091.439930549124,7759.69560176574,16499.448617188027,21455.068993054912,7147.417557853148,15567.889723437605,20509.613798610982,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,12.142001750005875,,,,,0.0,4605.0,0.0,0.0,3.4380379874296246e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,41.06916421998227,29.98516151124301,24.304408393387952,23.217565853011912,34.76361092739283,53.51854292856906,-3087.014502171353,30.23812166278226
dual_threshold,783123.829296875,825054.375,1355074.6500000001,1423722.275,1496532.75,0.0004276551916421475,579197.2440503966,640,6429,4384,2045,518975.75,0,0,0.0,0,1848,1848,1.0,0,3.8257992207363714,3.7987899999994568,5798,0.6598480891232099,1.0732562936027534,0.01249360349398276,1.1213834110880634,785816.1802633045,1358864.6440403615,1500358.5492207364,783393.064393518,1355453.649404036,1496915.3299220735,783177.6763162035,1355150.4498808072,1496609.2659844146,quick,640,0,20260974,balanced,quick10,0.35,20,120.0,150.0,190580,9529,6429,10.0453125,6.061869541998021,,,,,1.9351987227413452e-07,1.0,0.0,0.0,4.1583482766270177e-07,,11868.740625,21902.5,22791.749999999996,26403.5,0.02423921071070123,11894.734996949801,988132.75,0.37082322413334623,-6498.204932099736,-6086.849218125785,-6146.656246229448,-5567.9332285492455,-6486.048908146383,47.47914690612167,-931.7043194038549,-98.23568846054322
