t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.52,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.03,0.00,0,0,0.00,0
5.04,1.38,6,10,12.19,0
5.55,3.62,16,64,14.48,0
6.05,6.97,25,55,12.91,0
6.56,9.20,29,51,10.95,0
7.07,12.56,38,42,11.17,0
7.57,14.79,45,35,11.31,0
8.08,18.14,54,26,11.29,0
8.58,20.37,61,19,11.31,0
9.09,23.74,71,9,11.36,0
9.60,25.97,77,3,11.26,0
10.10,27.34,80,0,11.30,0
10.61,27.56,80,0,11.30,0
11.13,27.81,80,0,11.30,0
11.63,27.18,77,0,11.88,0
12.14,29.16,78,0,16.06,0
12.65,29.99,77,0,16.98,0
13.16,31.68,78,0,21.03,0
13.67,32.53,76,0,23.01,0
14.17,34.10,77,0,24.90,0
14.68,35.37,75,0,27.71,0
15.19,38.64,77,0,30.90,0
15.70,39.33,76,0,32.17,0
16.21,42.00,77,0,33.11,0
16.71,41.03,74,0,34.68,0
17.22,45.26,76,0,36.61,0
17.73,44.38,73,0,37.26,0
18.23,47.76,76,1,38.37,0
18.74,49.90,75,0,40.19,0
19.25,51.56,77,0,41.65,0
19.76,51.87,75,0,41.96,0
20.26,55.90,78,0,43.83,0
20.77,57.61,78,0,43.93,0
21.28,53.36,72,0,44.69,0
21.79,58.69,76,0,46.73,0
22.29,63.15,79,0,47.85,0
22.80,60.28,73,0,48.26,0
23.30,64.28,75,1,49.04,0
23.81,63.34,72,1,48.69,0
24.32,67.20,77,1,48.58,0
24.83,67.88,75,0,49.37,0
25.34,70.92,76,0,49.67,0
25.85,70.71,74,0,50.24,0
26.36,71.02,72,0,50.74,0
26.87,75.50,77,0,52.27,0
27.38,75.36,75,0,52.68,0
27.88,77.49,76,0,53.02,0
28.39,76.65,77,0,53.61,0
28.90,76.84,76,0,54.27,0
29.41,79.84,72,0,55.77,0
29.91,79.84,75,0,57.02,0
30.42,75.37,69,0,57.58,0
30.93,78.24,71,3,57.55,0
31.43,83.87,73,2,57.88,0
31.94,85.56,77,0,59.26,0
32.44,88.35,76,0,59.70,0
32.95,86.36,73,0,59.47,0
33.46,86.54,76,0,60.32,0
33.96,85.65,73,0,60.59,0
34.47,90.59,76,0,60.87,0
34.98,92.09,76,0,61.12,0
35.48,85.73,73,0,61.29,0
35.99,86.01,70,0,61.79,0
36.50,88.13,71,0,61.79,0
37.01,94.00,75,0,61.90,0
37.52,96.77,77,0,62.14,0
38.02,95.86,76,0,62.34,0
38.53,86.37,68,0,62.52,0
39.04,92.04,72,0,62.67,0
39.54,87.37,68,0,62.41,0
40.05,90.36,70,5,61.95,0
40.55,92.36,72,3,61.70,0
41.06,96.04,74,4,61.39,0
41.57,98.27,75,3,61.16,0
42.07,98.74,74,2,60.55,0
42.58,97.77,73,1,59.87,0
43.09,94.03,70,0,59.64,0
43.60,85.54,65,0,59.64,0
44.10,74.70,57,0,59.64,0
44.61,77.42,58,2,59.63,0
45.12,78.54,59,1,59.28,0
45.63,76.87,58,0,59.24,0
46.14,70.18,53,0,59.24,0
46.65,66.45,50,0,59.27,0
47.15,65.51,49,0,59.27,0
47.67,69.55,50,0,59.71,0
48.17,81.45,58,3,60.26,0
48.68,85.16,59,1,60.54,0
49.19,81.87,57,0,60.75,0
49.70,82.76,58,0,60.79,0
50.20,77.84,54,0,60.87,0
50.71,78.95,55,1,60.42,0
51.22,79.09,55,4,60.16,0
51.72,81.32,56,4,59.84,0
52.23,82.44,56,4,59.84,0
52.75,92.66,60,0,60.53,0
53.25,93.40,60,0,60.68,0
53.77,89.77,60,0,60.71,0
54.27,91.04,60,0,60.86,0
54.78,89.43,58,0,61.01,0
55.29,92.81,59,0,61.48,0
55.80,89.67,57,0,61.70,0
56.31,85.44,55,0,62.15,0
56.81,80.32,51,0,62.37,0
57.32,88.35,54,0,63.11,0
57.83,89.25,54,0,63.33,0
58.33,77.84,50,0,63.42,0
58.84,75.96,48,0,63.99,0
59.35,81.29,50,0,64.12,0
59.85,82.85,50,3,63.78,0
60.41,89.64,54,0,64.44,0
60.92,89.06,54,0,64.43,0
61.42,82.67,52,0,64.43,0
61.93,78.72,50,0,64.52,0
62.44,81.05,51,0,64.57,0
62.95,84.79,53,1,64.50,0
63.45,87.02,54,3,64.28,0
64.01,91.41,54,0,65.00,0
64.51,86.11,52,0,65.00,0
65.02,90.96,52,0,65.26,0
65.53,90.09,52,0,65.29,0
66.04,94.29,53,0,65.39,0
66.54,93.79,54,0,65.63,0
67.05,91.81,54,0,65.66,0
67.61,89.06,52,0,65.66,0
68.12,83.47,50,0,65.66,0
68.63,83.69,50,0,65.37,0
69.13,87.76,51,0,65.50,0
69.64,95.10,55,0,65.96,0
70.15,94.09,54,0,66.15,0
70.66,94.16,54,0,66.15,0
71.21,91.94,52,0,66.15,0
71.72,90.34,51,0,65.86,0
72.23,95.91,52,0,66.07,0
72.74,93.08,51,0,66.07,0
73.25,88.89,50,0,66.13,0
73.75,88.93,50,0,66.13,0
74.31,91.15,52,0,66.24,0
74.82,90.86,51,0,66.50,0
75.33,94.04,52,0,67.03,0
75.83,92.36,51,0,67.16,0
76.34,94.49,51,0,67.23,0
76.85,97.13,52,0,67.31,0
77.35,95.71,51,0,67.48,0
77.86,93.13,50,0,67.72,0
78.37,90.48,49,0,67.72,0
78.87,93.90,50,0,67.60,0
79.41,97.41,51,0,67.78,0
79.92,97.48,51,0,67.78,0
80.43,86.67,47,0,67.96,0
81.01,86.24,47,0,67.84,0
81.51,86.30,47,0,67.84,0
82.02,83.61,45,0,68.03,0
82.53,84.55,45,0,68.23,0
83.04,94.63,49,0,68.79,0
83.55,96.32,50,0,68.85,0
84.06,88.73,48,0,68.51,0
84.61,83.33,46,0,68.51,0
85.12,83.39,46,0,68.51,0
85.63,82.50,45,0,68.51,0
86.21,82.55,45,0,68.51,0
86.72,84.53,45,0,68.81,0
87.22,88.95,46,0,69.22,0
87.73,94.39,48,0,69.53,0
88.24,94.23,48,0,69.58,0
88.75,89.12,46,0,69.58,0
89.26,88.34,46,0,69.72,0
89.76,90.07,48,0,69.53,0
90.31,88.37,46,0,69.53,0
90.82,98.58,50,0,69.92,0
91.33,93.13,48,0,70.05,0
91.83,91.86,47,0,70.05,0
92.34,93.00,47,0,70.04,0
92.85,93.20,47,0,70.05,0
93.35,92.65,46,0,70.17,0
93.91,97.91,48,0,70.41,0
94.42,97.98,48,0,70.41,0
94.92,94.39,46,0,70.41,0
95.43,93.31,46,0,70.46,0
95.94,97.11,48,0,70.41,0
96.45,97.64,47,0,70.36,0
97.01,99.10,48,1,70.17,0
97.52,97.09,47,1,70.17,0
98.03,98.18,47,1,69.30,1
98.53,97.46,47,0,68.84,1
99.04,95.65,46,1,68.95,1
99.55,99.02,47,0,68.96,1
100.06,97.88,46,0,69.06,1
100.56,96.51,46,0,69.12,1
101.11,95.18,46,0,69.04,1
101.62,95.25,46,0,69.04,1
102.12,89.54,44,0,69.13,1
102.63,88.34,43,0,69.13,1
103.14,91.01,44,0,69.05,1
103.64,94.46,45,0,68.99,1
104.15,93.19,45,1,69.04,1
104.66,93.93,45,1,69.37,2
105.21,98.36,46,0,69.42,2
105.72,98.43,46,0,69.42,2
106.22,93.64,44,0,69.42,2
106.73,99.02,46,0,69.34,2
107.24,96.74,45,0,69.34,2
107.75,95.70,44,0,69.47,2
108.26,95.87,44,0,69.38,2
108.81,92.73,43,0,69.38,2
109.32,92.78,43,0,69.38,2
109.82,97.25,45,0,69.30,2
110.33,96.05,44,0,69.30,2
110.84,93.99,44,0,69.21,2
111.34,94.43,43,0,69.34,2
111.85,97.50,45,0,69.60,2
112.41,97.57,45,0,69.60,2
112.92,97.63,45,0,69.60,2
113.42,96.91,45,0,69.62,2
113.93,89.61,43,1,69.71,2
114.44,96.32,44,0,69.86,2
114.94,95.91,44,0,69.84,2
115.45,95.97,44,0,69.84,2
115.95,95.52,44,0,69.80,2
116.46,96.52,44,1,69.44,2
116.97,95.30,44,1,69.16,2
117.48,98.01,45,0,69.10,2
118.01,87.20,41,0,69.10,2
118.52,85.97,40,0,69.10,2
119.02,86.02,40,0,69.10,2
119.53,81.44,38,0,69.10,2
120.04,81.46,38,0,69.10,2
120.55,85.69,39,0,69.08,2
121.05,90.11,41,0,69.24,2
121.56,87.34,40,0,69.24,2
122.11,85.66,39,0,69.24,2
122.62,80.40,37,0,69.24,2
123.13,75.72,35,0,69.24,2
123.63,82.38,37,2,69.19,2
124.21,88.55,40,0,69.39,2
124.72,93.47,42,0,69.55,2
125.23,92.26,41,0,69.55,2
125.73,88.01,40,0,69.55,2
126.24,88.30,40,0,69.71,2
126.81,90.83,41,0,69.79,2
127.31,89.43,40,0,69.79,2
127.82,89.49,40,0,69.79,2
128.33,89.54,40,0,69.79,2
128.83,80.27,35,0,69.79,2
129.34,89.11,39,0,69.94,2
129.85,90.67,40,0,69.98,2
130.41,92.92,41,0,70.06,2
130.91,88.29,39,0,70.06,2
131.42,90.13,40,0,70.12,2
