t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.51,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.03,0.00,0,0,0.00,0
5.04,1.01,1,0,0.00,0
5.55,1.01,1,0,0.00,0
6.05,4.19,5,75,9.00,0
6.56,4.19,5,75,9.00,0
7.06,7.37,9,71,11.02,0
7.57,10.54,13,67,12.18,0
8.08,10.54,13,67,12.18,0
8.59,13.72,17,63,12.19,0
9.09,13.72,17,63,12.19,0
9.60,16.91,21,59,12.43,0
10.11,20.08,25,55,12.51,0
10.61,20.08,25,55,12.51,0
11.12,23.25,28,52,12.37,0
11.63,23.25,28,52,12.37,0
12.13,26.43,32,48,12.37,0
12.64,26.43,32,48,12.37,0
13.14,29.62,35,45,12.08,0
13.66,32.80,38,42,12.26,0
14.16,32.80,38,42,12.26,0
14.67,35.97,43,37,12.39,0
15.17,35.97,43,37,12.39,0
15.68,39.15,45,35,11.95,0
16.18,39.15,45,35,11.95,0
16.69,42.33,48,32,11.88,0
17.20,45.49,51,29,11.83,0
17.70,45.49,51,29,11.83,0
18.21,48.66,54,26,11.87,0
18.72,48.66,54,26,11.87,0
19.22,51.82,57,23,11.80,0
19.73,51.82,57,23,11.80,0
20.24,55.02,61,19,11.75,0
20.75,58.18,64,16,11.74,0
21.25,58.18,64,16,11.74,0
21.76,61.35,67,13,11.76,0
22.26,61.35,67,13,11.76,0
22.77,64.53,70,10,11.68,0
23.28,64.53,70,10,11.68,0
23.78,67.71,74,6,11.25,0
24.29,67.71,74,6,11.25,0
24.80,70.88,74,6,11.25,0
25.30,70.88,74,6,11.25,0
25.81,74.06,77,3,11.25,0
26.32,77.17,80,0,11.30,0
26.82,77.55,80,0,11.30,0
27.33,77.91,80,0,11.30,0
27.84,78.29,80,0,11.30,0
28.34,78.69,80,0,11.30,0
28.85,79.06,80,0,11.30,0
29.36,79.42,80,0,11.30,0
29.86,79.80,80,0,11.30,0
30.37,80.21,80,0,11.30,0
30.88,80.54,80,0,11.30,0
31.39,80.95,80,0,11.30,0
31.89,81.32,80,0,11.30,0
32.40,81.72,80,0,11.30,0
32.91,82.08,80,0,11.30,0
33.41,82.43,80,0,11.30,0
33.92,82.81,80,0,11.30,0
34.43,83.20,80,0,11.30,0
34.93,83.57,80,0,11.30,0
35.44,83.96,80,0,11.30,0
35.95,84.31,80,0,11.30,0
36.46,84.70,80,0,11.30,0
36.96,85.08,80,0,11.30,0
37.47,85.44,80,0,11.30,0
37.98,85.79,80,0,11.30,0
38.49,86.18,80,0,11.30,0
39.00,86.57,80,0,11.30,0
39.51,86.93,80,0,11.30,0
40.02,86.87,79,0,11.30,0
40.53,86.93,79,0,11.30,0
41.03,89.56,80,0,11.43,0
41.54,89.90,80,0,11.43,0
42.05,89.10,79,0,11.43,0
42.55,89.10,79,0,11.43,0
43.06,92.40,80,0,12.25,0
43.57,91.55,79,0,12.25,0
44.07,93.51,79,0,12.94,0
44.58,94.86,80,0,13.71,0
45.09,94.03,79,0,13.71,0
45.60,96.96,80,0,14.31,0
46.11,97.31,80,0,14.31,0
46.61,95.50,78,0,14.31,0
47.13,96.86,78,1,18.16,0
