t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.52,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.04,0.00,0,0,0.00,0
5.05,0.74,1,0,0.00,0
5.55,0.74,1,0,0.00,0
6.06,3.92,7,73,12.66,0
6.56,3.92,7,73,12.66,0
7.07,7.10,12,68,14.19,0
7.58,10.28,15,65,13.57,0
8.08,10.28,15,65,13.57,0
8.59,13.47,19,61,13.39,0
9.10,13.47,19,61,13.39,0
9.60,16.63,21,59,12.02,0
10.11,16.63,21,59,12.02,0
10.62,19.81,24,56,11.95,0
11.12,22.99,26,54,11.83,0
11.63,22.99,26,54,11.83,0
12.14,26.16,30,50,11.88,0
12.64,26.16,30,50,11.88,0
13.15,29.33,33,47,11.80,0
13.66,29.33,33,47,11.80,0
14.17,32.50,37,43,11.84,0
14.68,35.68,40,40,11.73,0
15.18,35.68,40,40,11.73,0
15.69,38.86,43,37,11.72,0
16.20,38.86,43,37,11.72,0
16.70,42.03,47,33,11.75,0
17.21,42.03,47,33,11.75,0
17.72,45.19,50,30,11.68,0
18.22,48.37,53,27,11.73,0
18.73,48.37,53,27,11.73,0
19.24,51.55,57,23,11.71,0
19.74,51.55,57,23,11.71,0
20.25,54.72,60,20,11.65,0
20.76,54.72,60,20,11.65,0
21.26,57.92,63,17,11.68,0
21.77,61.10,67,13,11.70,0
22.28,61.10,67,13,11.70,0
22.78,64.29,71,9,11.89,0
23.29,64.29,71,9,11.89,0
23.80,67.46,74,6,11.81,0
24.30,67.46,74,6,11.81,0
24.82,70.63,75,5,11.36,0
25.33,70.63,75,5,11.36,0
25.84,73.80,77,3,11.31,0
26.35,76.98,80,0,11.30,0
26.87,77.47,80,0,11.30,0
27.37,77.82,80,0,11.30,0
27.88,78.21,80,0,11.30,0
28.39,78.58,80,0,11.30,0
28.90,78.99,80,0,11.30,0
29.41,79.34,80,0,11.30,0
29.91,79.71,80,0,11.30,0
30.42,80.10,80,0,11.30,0
30.93,80.47,80,0,11.30,0
31.44,80.82,80,0,11.30,0
31.95,81.18,80,0,11.30,0
32.46,81.55,80,0,11.30,0
32.97,81.92,80,0,11.30,0
33.47,82.27,80,0,11.30,0
33.98,82.19,79,0,11.30,0
34.49,84.61,80,0,11.43,0
35.00,84.97,80,0,11.43,0
35.50,85.32,80,0,11.43,0
36.01,85.69,80,0,11.43,0
36.52,86.05,80,0,11.43,0
37.02,86.42,80,0,11.43,0
37.53,85.71,79,0,11.43,0
38.04,87.02,80,0,12.45,0
38.55,87.43,80,0,12.45,0
39.06,86.64,79,0,12.45,0
39.57,88.37,79,0,13.08,0
40.07,89.80,80,0,14.14,0
40.59,90.15,80,0,14.14,0
41.10,90.51,80,0,14.14,0
41.61,89.75,79,0,14.14,0
42.11,89.81,79,0,14.14,0
42.62,93.19,80,0,14.75,0
43.13,92.24,79,0,14.75,0
43.64,95.47,80,0,15.30,0
44.14,95.84,80,0,15.30,0
44.65,96.21,80,0,15.30,0
45.16,96.52,80,0,15.30,0
45.67,95.24,79,0,15.30,0
46.18,98.66,80,0,16.11,0
46.69,99.26,80,0,16.81,0
47.19,98.62,79,0,16.81,0
47.70,99.00,79,1,20.43,0
48.21,98.25,78,1,22.45,0
48.71,96.54,76,2,22.57,0
49.22,98.95,76,3,21.20,0
49.73,99.33,76,4,18.63,0
50.24,98.57,75,5,16.87,0
50.75,96.75,73,5,15.50,0
51.26,96.75,73,5,15.50,0
51.77,99.68,74,4,15.37,0
52.28,97.20,73,5,15.37,0
52.79,96.05,72,5,15.37,0
53.29,98.97,73,3,14.79,2
53.80,98.38,72,3,13.86,2
54.31,97.94,71,3,13.14,2
54.82,98.27,71,3,12.49,2
55.33,95.48,70,3,12.40,2
55.84,98.66,72,1,12.34,2
56.35,98.38,71,2,12.00,2
56.86,97.25,70,2,11.80,2
57.36,99.08,70,1,11.76,2
57.87,99.42,70,1,11.70,2
58.38,99.74,70,1,11.66,2
58.88,99.85,70,0,11.65,2
59.39,99.69,69,1,11.57,3
59.90,98.55,68,1,11.39,3
60.41,97.25,67,1,11.32,3
60.92,99.11,68,0,11.31,3
61.44,95.44,66,0,11.31,3
61.95,94.51,65,0,11.31,3
62.46,94.64,65,0,11.31,3
62.97,94.64,65,0,11.31,3
63.48,98.23,67,0,11.31,3
63.98,97.23,66,0,11.31,3
64.49,94.90,64,0,11.31,3
65.00,95.21,64,0,11.31,3
65.50,95.26,64,0,11.31,3
66.01,99.26,66,0,11.47,3
66.52,98.44,65,0,11.47,3
67.03,98.73,65,0,11.47,3
67.53,97.92,64,0,11.47,3
68.05,95.83,62,0,11.47,3
68.55,95.53,62,0,11.64,3
69.06,98.81,63,0,11.78,3
69.57,96.38,61,0,11.78,3
70.08,94.55,59,0,11.78,3
70.58,94.82,59,0,11.78,3
71.09,95.10,59,0,11.78,3
71.60,96.07,60,0,12.19,3
72.11,96.38,60,0,12.19,3
72.62,96.70,60,0,12.19,3
73.13,96.94,60,0,12.19,3
73.64,95.94,59,0,12.19,3
74.15,96.26,59,0,12.19,3
74.67,96.26,59,0,12.19,3
75.18,98.83,60,0,12.15,3
75.69,97.11,58,0,12.15,3
76.20,97.38,58,0,12.15,3
76.70,96.38,57,0,12.15,3
77.21,91.95,55,0,12.15,3
77.72,91.95,55,0,12.15,3
78.23,95.96,57,0,12.24,3
78.74,96.86,57,0,12.24,3
79.24,97.17,57,0,12.24,3
79.75,97.46,57,0,12.24,3
80.26,97.38,57,0,12.43,3
80.76,97.63,57,0,12.43,3
81.27,89.85,52,0,12.43,3
81.78,84.42,50,0,12.43,3
82.28,84.68,50,0,12.43,3
82.79,84.90,50,0,12.43,3
83.30,85.09,50,0,12.43,3
83.81,85.09,50,0,12.43,3
84.31,90.05,53,0,12.67,3
84.82,88.74,52,0,12.84,3
85.33,87.44,51,0,12.84,3
85.84,87.69,51,0,12.84,3
86.34,87.82,51,0,12.84,3
86.85,87.82,51,0,12.84,3
87.36,91.00,53,0,12.75,3
87.87,91.00,53,0,12.75,3
88.37,93.67,53,0,12.75,3
88.88,93.95,53,0,12.75,3
89.39,91.14,52,0,12.75,3
89.90,91.35,52,0,12.75,3
90.41,90.28,51,0,12.75,3
90.92,90.38,51,0,12.95,3
91.42,89.33,50,0,12.95,3
91.93,90.90,51,0,13.13,3
92.44,91.09,51,0,13.13,3
92.94,91.09,51,0,13.13,3
93.45,93.96,52,0,13.09,3
93.96,92.58,51,0,13.09,3
94.46,92.84,51,0,13.09,3
94.97,93.10,51,0,13.09,3
95.48,93.30,51,0,13.09,3
95.98,90.36,50,0,13.09,3
96.49,90.63,50,0,13.09,3
97.00,89.57,49,0,13.09,3
97.50,89.80,49,0,13.09,3
98.01,89.99,49,0,13.09,3
98.52,90.14,49,0,13.09,3
99.02,92.60,50,0,13.05,3
99.53,92.83,50,0,13.05,3
100.04,91.40,49,0,13.05,3
100.55,91.65,49,0,13.05,3
101.05,90.44,48,0,13.05,3
101.56,91.73,49,0,13.22,3
102.07,91.94,49,0,13.22,3
102.58,92.16,49,0,13.22,3
103.08,89.61,48,0,13.22,3
103.59,89.61,48,0,13.22,3
104.10,92.33,48,0,13.60,3
104.60,92.55,48,0,13.60,3
105.11,91.21,47,0,13.60,3
105.62,87.88,46,0,13.60,3
106.12,91.65,46,0,14.04,3
106.63,91.84,46,0,14.04,3
107.14,92.05,46,0,14.04,3
107.65,92.28,46,0,14.04,3
108.16,91.03,45,0,14.04,3
108.66,91.21,45,0,14.04,3
109.17,91.42,45,0,14.04,3
109.68,90.10,44,0,14.04,3
110.19,93.27,45,0,14.19,3
110.69,89.09,42,0,14.19,3
111.20,89.28,42,0,14.19,3
111.71,89.18,42,0,14.44,3
112.23,89.41,42,0,14.44,3
112.73,89.64,42,0,14.44,3
113.24,87.29,41,0,14.44,3
113.75,89.21,42,0,14.58,3
114.26,89.43,42,0,14.58,3
114.77,88.21,41,0,14.58,3
115.27,92.66,43,0,15.10,3
115.78,92.89,43,0,15.10,3
116.28,93.06,43,0,15.10,3
116.79,93.26,43,0,15.10,3
117.30,93.46,43,0,15.10,3
117.80,93.70,43,0,15.10,3
118.31,93.89,43,0,15.10,3
118.82,94.09,43,0,15.10,3
119.33,94.29,43,0,15.10,3
119.83,94.53,43,0,15.10,3
120.34,94.75,43,0,15.10,3
120.85,94.94,43,0,15.10,3
121.35,95.12,43,0,15.10,3
121.86,95.32,43,0,15.10,3
122.37,95.57,43,0,15.10,3
122.87,95.75,43,0,15.10,3
123.38,95.96,43,0,15.10,3
123.89,96.15,43,0,15.10,3
124.40,93.25,42,0,15.10,3
124.90,91.84,41,0,15.10,3
125.41,91.28,41,0,15.29,3
125.91,86.86,40,0,15.29,3
126.42,87.09,40,0,15.29,3
126.93,85.45,39,0,15.29,3
127.44,85.66,39,0,15.29,3
127.94,85.83,39,0,15.29,3
128.45,85.97,39,0,15.29,3
128.96,85.97,39,0,15.29,3
129.46,87.19,39,0,15.23,3
129.97,87.35,39,0,15.23,3
130.47,87.53,39,0,15.23,3
