seed,case,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction
20262211,bdp_full,1171.0,14.6375,2967.0125,1546.7822374039283,383.7677198975235,22641.025,227471.275,5617.4,0.9795127365052061,14.108856346224865,40225.0,bdp,388.4669167353419,375.35302068027374,653.2000000000002,747.925,917.0,314.06761177753543,76.61941112322792,80.0,1171.0,241.6254121946218,5.801269983968646,9.013189856853629,0.8388618518975638,1018.0,153.0,2932343.999999997,1121062.0,449392.0000000074,490.0676117775435,0.0,0.0,0.0,3141.0,0.0,0.0,0,0.0,0.5201708099175149,0.5415489126597511,0.45031121441057065,25.14090293165656,76.0,28.0,0.11030500716799188,44.0,7.408164832308926,24.231281450563802,0.9096214810927602,1.0,306.0,0.12410551939597901,0.37132250145077705,1024.0,0.0,3.897600287996401e-09,1.5889109372997446e-08,306.0,0.37254901960784315
20262211,legacy_action,1171.0,14.6375,2967.0125,1546.7822374039283,383.7677198975235,22641.025,227471.275,5617.4,0.9795127365052061,14.108856346224865,40225.0,bdp,388.4669167353419,375.35302068027374,653.2000000000002,747.925,917.0,314.06761177753543,76.61941112322792,80.0,1171.0,241.6254121946218,5.801269983968646,9.013189856853629,0.8388618518975638,1018.0,153.0,2932343.999999997,1121062.0,449392.0000000074,490.0676117775435,0.0,0.0,0.0,3141.0,0.0,0.0,0,0.0,0.5201708099175149,0.5415489126597511,0.45031121441057065,25.14090293165656,76.0,28.0,0.11030500716799188,44.0,7.408164832308926,24.231281450563802,0.9096214810927602,1.0,306.0,0.12341719706621922,0.3633747110143304,1024.0,0.0,3.897600287996401e-09,1.5889109372997446e-08,306.0,0.37254901960784315
20262212,bdp_full,1147.0,14.3375,2526.825,1387.0409764603312,472.80296425457715,19886.7,207665.3125,6778.8125,0.8594093144196868,12.587794722188455,40742.0,bdp,475.229106874331,488.3815917634637,794.8500000000003,865.1749999999998,997.1048282480328,288.8362304954752,69.01982424548126,80.0,1147.0,285.3738371565726,8.117859093525311,9.1309318203427,0.8446370888253184,1000.0,147.0,2581079.0000000014,990143.0,542305.0000000179,543.8796249265758,0.0,0.0,0.0,4338.0,0.0,0.0,0,0.0,0.6358369728096911,0.6551681887276921,0.32761320914738906,27.690582839032583,77.0,15.0,0.08996721580761216,48.0,9.33822013141166,26.927948654636864,0.7626341843957366,0.9978890602187424,335.0,0.1362109310063186,0.34895436838269234,1024.0,0.0,4.777110374197802e-09,2.219466132484802e-08,335.0,0.4388059701492537
20262212,legacy_action,1147.0,14.3375,2526.825,1387.0409764603312,472.80296425457715,19886.7,207665.3125,6778.8125,0.8594093144196868,12.587794722188455,40742.0,bdp,475.229106874331,488.3815917634637,794.8500000000003,865.1749999999998,997.1048282480328,288.8362304954752,69.01982424548126,80.0,1147.0,285.3738371565726,8.117859093525311,9.1309318203427,0.8446370888253184,1000.0,147.0,2581079.0000000014,990143.0,542305.0000000179,543.8796249265758,0.0,0.0,0.0,4338.0,0.0,0.0,0,0.0,0.6358369728096911,0.6551681887276921,0.32761320914738906,27.690582839032583,77.0,15.0,0.08996721580761216,48.0,9.33822013141166,26.927948654636864,0.7626341843957366,0.9978890602187424,335.0,0.13599627644324036,0.3447456634603441,1024.0,0.0,4.777110374197802e-09,2.219466132484802e-08,335.0,0.4388059701492537
20262213,bdp_full,1203.0,15.0375,2857.1375,1468.8811305070656,415.58935993349957,22088.3,236307.075,6249.425,1.0007172081098068,13.711486970473695,53600.0,bdp,415.99659207387685,404.51070869018645,708.5500000000002,795.4,1060.5,271.57001414427157,68.06223479490806,80.0,1203.0,252.36268509140132,5.733581249639596,11.400716797820824,0.8340972228613976,1031.0,172.0,3136319.999999992,1369256.0,499954.00000001,471.43234323433285,0.0,0.0,0.0,3744.0,0.0,0.0,0,0.0,0.5552835910977634,0.5744436355745168,0.4215623698201087,23.76822916303406,76.0,18.0,0.07459041731086315,43.0,6.504005887144206,22.93921607355834,0.8290130894757558,1.0,354.0,0.11101422803792155,0.3143146343063561,1024.0,0.0,4.067238758255156e-09,2.493270334259408e-08,354.0,0.4067796610169492
20262213,legacy_action,1203.0,15.0375,2857.1375,1468.8811305070656,415.58935993349957,22088.3,236307.075,6249.425,1.0007172081098068,13.711486970473695,53600.0,bdp,415.99659207387685,404.51070869018645,708.5500000000002,795.4,1060.5,271.57001414427157,68.06223479490806,80.0,1203.0,252.36268509140132,5.733581249639596,11.400716797820824,0.8340972228613976,1031.0,172.0,3136319.999999992,1369256.0,499954.00000001,471.43234323433285,0.0,0.0,0.0,3744.0,0.0,0.0,0,0.0,0.5552835910977634,0.5744436355745168,0.4215623698201087,23.76822916303406,76.0,18.0,0.07459041731086315,43.0,6.504005887144206,22.93921607355834,0.8290130894757558,1.0,354.0,0.10958936895470077,0.3144000365864485,1024.0,0.0,4.067238758255156e-09,2.493270334259408e-08,354.0,0.4067796610169492
20262214,bdp_full,1236.0,15.45,2684.8625,1362.151294498382,384.82766990291265,21045.2375,228722.05,5945.5875,0.799295825491587,14.0721196510992,41564.0,bdp,437.0495586829608,447.37224258560985,734.932111859979,784.6647369466782,857.5,335.86005830903787,86.48396501457725,80.0,1236.0,261.8078595431504,6.734369520400508,8.299231675775928,0.8489682673795552,1092.0,144.0,2763542.999999996,1079924.0,475647.0000000048,554.690379008752,0.0,0.0,0.0,3178.0,0.0,0.0,0,0.0,0.6308950830607108,0.6561181827178022,0.332883681059887,29.639758162459263,76.0,19.0,0.11477757553946052,48.0,9.706916299959213,28.695623649430285,0.9441345130289683,1.0,286.0,0.17873953109594076,0.4316042468417436,1024.0,0.0,5.007868207073668e-09,2.5600042766472508e-08,286.0,0.47202797202797203
20262214,legacy_action,1236.0,15.45,2684.8625,1362.151294498382,384.82766990291265,21045.2375,228722.05,5945.5875,0.799295825491587,14.0721196510992,41564.0,bdp,437.0495586829608,447.37224258560985,734.932111859979,784.6647369466782,857.5,335.86005830903787,86.48396501457725,80.0,1236.0,261.8078595431504,6.734369520400508,8.299231675775928,0.8489682673795552,1092.0,144.0,2763542.999999996,1079924.0,475647.0000000048,554.690379008752,0.0,0.0,0.0,3178.0,0.0,0.0,0,0.0,0.6308950830607108,0.6561181827178022,0.332883681059887,29.639758162459263,76.0,19.0,0.11477757553946052,48.0,9.706916299959213,28.695623649430285,0.9441345130289683,1.0,286.0,0.1787723129992927,0.42734353337436914,1024.0,0.0,5.007868207073668e-09,2.5600042766472508e-08,286.0,0.47202797202797203
20262215,bdp_full,1309.0,16.3625,2668.5375,1378.1932773109243,349.4896867838044,22550.6875,244297.775,5718.525,1.0113477895870042,16.55782921776492,45616.0,bdp,385.3284694273606,365.19520486085185,671.4000000000001,693.5850439908368,1034.5,278.39536007733204,75.92073465442242,80.0,1309.0,226.55962545154756,4.997021772873908,6.0,0.8573136820423354,1165.0,144.0,2788636.000000006,984581.0,457481.999999996,442.22522957950315,0.0,0.0,0.0,2726.0,0.0,0.0,0,0.0,0.4836888907834314,0.5033677588328168,0.49276776755625107,22.087131077986623,74.0,24.0,0.10769706708418131,47.0,6.32295940134554,21.268443407360106,0.8186876706265056,1.0,345.0,0.12418646129199128,0.4072244511917234,1024.0,0.0,3.595570382352994e-09,1.82413337660117e-08,345.0,0.3391304347826087
20262215,legacy_action,1309.0,16.3625,2668.5375,1378.1932773109243,349.4896867838044,22550.6875,244297.775,5718.525,1.0113477895870042,16.55782921776492,45616.0,bdp,385.3284694273606,365.19520486085185,671.4000000000001,693.5850439908368,1034.5,278.39536007733204,75.92073465442242,80.0,1309.0,226.55962545154756,4.997021772873908,6.0,0.8573136820423354,1165.0,144.0,2788636.000000006,984581.0,457481.999999996,442.22522957950315,0.0,0.0,0.0,2726.0,0.0,0.0,0,0.0,0.4836888907834314,0.5033677588328168,0.49276776755625107,22.087131077986623,74.0,24.0,0.10769706708418131,47.0,6.32295940134554,21.268443407360106,0.8186876706265056,1.0,345.0,0.1246955157999975,0.3960584057494999,1024.0,0.0,3.595570382352994e-09,1.82413337660117e-08,345.0,0.3391304347826087
20262216,bdp_full,1226.0,15.325,2855.3,1504.3417618270798,342.89233278955953,23054.0375,248282.8875,5254.825,0.7278770246049874,13.129258410785997,38305.0,bdp,390.40201613282255,357.00128698725973,660.5553620296274,682.9355764082854,745.4591374018923,386.3390835931672,98.67744093442145,80.0,1226.0,253.54884701176053,6.473892967103099,7.739398725938116,0.8645487599301421,1091.0,135.0,2690418.000000007,846095.0,420386.0000000145,563.9289652618153,0.0,0.0,0.0,2894.0,0.0,0.0,0,0.0,0.6604767172994568,0.6856658241448153,0.30793018178438675,29.73797028051212,76.0,24.0,0.10246861681386617,44.0,10.647119847951377,28.60946590719071,1.1285043733213995,0.9986690218779823,251.0,0.16997857817051656,0.4117499920539558,1024.0,0.0,4.624698677520143e-09,1.7106694047675872e-08,251.0,0.44621513944223107
