t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.52,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.03,0.00,0,0,0.00,0
5.04,0.35,1,0,0.00,0
5.55,3.70,12,68,11.25,0
6.06,5.94,19,61,11.33,0
6.56,9.28,28,52,10.80,0
7.07,11.52,35,45,11.38,0
7.58,14.88,48,32,11.95,0
8.08,17.12,55,25,11.97,0
8.59,20.46,64,16,11.85,0
9.10,22.70,70,10,11.68,0
9.60,24.93,73,7,11.14,0
10.11,27.26,80,0,11.30,0
10.62,27.49,80,0,11.30,0
11.13,27.72,80,0,11.30,0
11.63,27.97,80,0,11.30,0
12.14,28.18,78,0,12.07,0
12.65,30.07,79,0,16.36,0
13.16,30.27,77,0,18.34,0
13.67,31.21,75,0,19.79,0
14.17,34.66,79,0,22.76,0
14.68,36.51,79,0,25.07,0
15.19,38.16,78,0,27.08,0
15.69,39.32,77,0,28.88,0
16.20,40.56,78,0,30.01,0
16.71,39.79,72,0,32.39,0
17.21,40.51,72,0,33.01,0
17.72,44.20,75,2,34.39,0
18.23,46.67,75,0,37.60,0
18.74,50.42,77,0,38.62,0
19.24,51.60,78,0,40.26,0
19.75,54.26,79,0,40.91,0
20.26,52.51,75,0,41.01,0
20.77,57.49,78,1,41.67,0
21.27,54.26,71,0,42.60,0
21.78,58.13,75,3,43.65,0
22.30,59.74,73,0,44.13,0
22.80,61.85,74,0,44.67,0
23.31,66.04,77,0,45.29,0
23.81,64.57,76,0,45.95,0
24.32,69.48,79,0,46.56,0
24.83,63.64,75,0,47.54,0
25.34,67.20,74,0,48.68,0
25.85,75.26,80,0,50.41,0
26.35,72.89,76,0,50.60,0
26.86,72.35,72,2,51.45,0
27.37,70.92,71,1,51.54,0
27.87,76.36,76,1,51.91,0
28.38,80.72,77,0,53.29,0
28.89,77.73,74,0,53.60,0
29.39,77.30,74,0,53.90,0
29.90,85.75,78,0,55.24,0
30.41,84.95,78,0,55.31,0
30.91,87.90,78,0,55.67,0
31.42,87.69,76,0,55.80,0
31.93,81.65,73,0,56.25,0
32.43,88.03,75,1,56.96,0
32.94,88.71,76,0,58.02,0
33.45,90.43,76,0,58.13,0
33.96,87.88,75,0,58.11,0
34.46,96.70,79,0,59.19,0
34.97,95.36,77,0,59.14,0
35.48,91.33,75,0,59.05,0
35.99,90.30,74,0,59.01,0
36.49,84.87,69,0,59.18,0
37.00,86.22,70,0,59.35,0
37.51,91.42,72,3,59.70,0
38.02,93.70,73,0,60.51,0
38.52,93.79,75,2,59.98,0
39.03,97.96,76,1,60.17,0
39.54,94.74,73,0,59.92,0
40.04,86.78,66,0,59.92,0
40.55,83.43,63,0,59.92,0
41.06,76.16,58,0,59.92,0
41.57,79.20,59,0,60.13,0
42.07,88.21,65,11,60.52,0
42.58,90.53,67,9,60.00,0
43.08,92.81,69,7,60.13,0
43.59,91.10,70,4,59.67,0
44.10,93.34,73,1,59.06,0
44.60,96.02,75,1,58.33,0
45.11,96.26,74,1,58.33,0
45.62,98.12,74,1,57.73,0
46.12,93.80,71,3,57.73,0
46.63,98.46,74,0,57.45,1
47.14,95.02,71,0,57.67,1
47.64,90.52,70,1,57.33,1
48.15,94.88,71,0,57.53,1
48.65,94.30,71,0,57.15,1
49.16,97.92,73,0,56.92,1
49.67,95.60,71,0,56.92,1
50.17,94.48,70,1,57.46,1
50.68,96.30,72,0,57.31,1
51.19,94.44,70,0,57.13,1
51.70,87.14,65,0,57.13,1
52.21,92.97,68,0,57.48,1
52.71,87.83,65,0,57.62,1
53.22,95.50,69,0,58.30,1
53.73,98.88,72,0,57.96,1
54.24,95.68,71,1,58.19,1
54.75,95.33,70,0,58.20,1
55.26,91.32,67,0,58.22,1
55.76,93.72,68,0,58.32,1
56.27,95.82,69,0,57.91,1
56.78,96.94,69,2,57.91,1
57.28,93.26,68,1,57.70,1
57.80,92.68,67,0,57.70,2
58.31,95.25,68,0,57.90,2
58.82,95.26,68,0,57.86,2
59.32,90.91,65,0,57.86,2
59.83,91.92,66,3,57.37,2
60.34,91.84,66,2,57.20,2
60.85,96.88,69,1,57.12,2
61.36,97.40,69,0,57.12,2
61.86,99.30,70,0,56.99,2
62.39,95.14,69,0,57.12,2
62.90,90.85,67,0,57.12,2
63.41,97.01,70,0,57.14,2
63.92,97.53,69,0,57.14,2
64.42,91.91,66,0,57.14,2
64.93,87.41,63,0,57.18,2
65.44,87.47,63,0,57.18,2
65.95,91.99,67,1,57.05,2
66.45,93.76,68,0,56.88,2
66.96,97.15,69,0,57.12,2
67.47,97.09,68,0,57.39,2
67.97,96.57,67,0,57.62,2
68.51,96.47,67,0,57.89,2
69.01,93.48,66,0,57.89,2
69.52,95.66,66,0,58.11,2
70.03,96.93,67,1,58.13,2
70.54,98.50,68,0,58.10,2
71.04,95.27,66,0,58.10,2
71.55,97.26,66,2,58.09,2
72.06,98.77,67,1,57.72,3
72.56,99.44,67,0,57.64,3
73.07,99.66,67,0,57.77,3
73.58,97.33,67,0,57.62,3
74.10,95.20,66,0,57.62,3
74.60,89.82,63,2,57.38,3
75.11,91.16,64,2,57.15,3
75.62,96.13,67,0,57.53,3
76.12,93.78,66,0,57.53,3
76.63,87.42,62,0,57.53,3
77.14,94.65,66,0,57.83,3
77.65,96.05,66,0,58.04,3
78.16,94.93,65,0,58.04,3
78.66,97.37,66,0,58.17,3
79.17,95.08,65,0,58.17,3
79.68,96.63,65,0,58.38,3
80.20,92.91,61,0,58.43,3
80.71,91.18,61,0,58.32,3
81.22,85.50,57,0,58.32,3
81.72,84.93,56,0,58.34,3
82.23,91.28,60,0,58.35,3
82.73,92.96,61,0,58.77,3
83.25,87.22,60,0,58.96,3
83.76,95.79,63,0,59.33,3
84.27,92.17,60,0,59.66,3
84.78,90.57,59,0,59.77,3
85.28,94.85,60,0,59.82,3
85.80,94.16,60,0,59.69,3
86.31,94.71,59,0,59.80,3
86.82,92.11,58,0,59.79,3
87.33,91.69,57,0,59.97,3
87.83,83.94,55,0,59.84,3
88.34,87.87,57,1,59.87,3
88.85,86.45,57,1,59.76,3
89.36,88.68,58,2,59.59,3
89.90,98.25,61,0,60.11,3
90.41,96.39,60,0,60.11,3
90.92,93.60,58,0,60.11,3
91.42,87.99,56,0,60.11,3
91.93,87.69,56,0,60.25,3
92.44,84.78,54,0,60.25,3
92.94,88.40,56,0,60.24,3
93.45,92.68,58,0,60.41,3
93.96,99.56,61,0,60.62,3
94.46,99.12,61,1,60.34,3
95.00,99.22,61,1,59.34,3
95.51,95.52,59,1,59.07,3
96.01,92.78,57,0,59.07,4
96.52,93.89,57,0,59.16,4
97.03,93.21,57,0,59.23,4
97.53,88.80,55,0,59.43,4
98.04,85.89,54,0,59.52,4
98.55,92.04,56,0,59.79,4
99.06,94.27,57,0,59.54,4
99.56,91.70,57,1,59.45,4
100.07,95.45,57,0,59.60,4
100.60,95.54,57,0,59.72,4
101.11,94.48,56,0,59.89,4
101.61,95.63,57,0,59.78,4
102.12,98.86,59,0,59.85,4
102.63,95.55,56,0,59.85,4
103.13,91.96,53,0,59.89,4
103.64,92.69,54,0,59.96,4
104.16,95.36,56,0,60.06,4
104.66,96.82,57,1,59.96,4
105.17,97.93,57,1,59.96,4
105.70,88.40,53,0,59.85,4
106.21,86.71,51,0,59.85,4
106.71,85.55,50,0,59.85,4
107.22,85.61,50,0,59.85,4
107.73,85.65,50,0,59.85,4
108.24,87.88,51,9,59.63,4
108.74,90.11,52,8,59.43,4
109.25,91.22,53,7,59.28,4
109.76,93.45,54,6,59.17,4
110.27,95.68,56,4,58.89,4
110.77,94.65,56,3,58.80,4
111.28,96.88,58,1,58.50,4
111.79,96.52,58,0,58.43,4
112.30,97.11,58,0,58.43,4
112.81,91.94,55,0,58.43,4
113.31,91.01,54,0,58.43,4
113.82,90.90,55,2,58.41,4
114.33,93.04,58,1,58.23,4
114.84,96.02,59,1,58.14,4
115.34,95.53,59,0,57.94,4
115.85,96.89,59,0,57.94,4
116.40,94.96,58,0,57.94,4
116.91,94.67,58,1,57.80,4
117.41,98.72,60,0,57.82,4
117.92,94.52,58,0,57.73,4
118.43,94.61,58,0,57.84,4
118.93,92.14,56,0,57.84,4
119.50,90.38,55,0,57.84,4
120.00,92.93,57,0,57.74,4
120.51,93.02,56,0,57.82,4
121.02,96.37,58,0,58.07,4
121.53,90.83,55,0,58.07,4
122.03,90.89,55,0,58.07,4
122.54,88.75,53,0,58.09,4
123.05,93.03,56,0,58.11,4
123.56,99.37,60,0,58.14,4
124.10,96.19,58,0,58.14,4
124.61,88.55,54,0,58.18,4
125.12,78.11,49,0,58.18,4
125.62,79.53,50,0,58.24,4
126.13,80.64,51,1,58.05,4
126.64,82.87,52,6,57.86,4
127.14,85.10,53,7,57.66,4
127.65,86.22,53,8,57.66,4
128.16,90.11,55,6,57.65,4
128.66,92.34,57,4,57.41,4
129.17,94.56,58,3,57.31,4
129.68,94.27,58,2,57.17,4
130.18,95.42,59,1,57.53,4
130.70,91.98,56,0,57.91,4
