t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
91.60,94.32,47,0,7.02,7
92.11,93.27,46,0,7.02,7
92.62,92.05,45,0,7.02,7
93.12,92.27,45,0,7.02,7
93.63,92.50,45,0,7.02,7
94.14,92.73,45,0,7.02,7
94.64,92.96,45,0,7.02,7
95.15,93.02,45,0,7.02,7
95.66,93.02,45,0,7.02,7
96.16,96.19,47,1,7.01,7
96.67,97.87,48,0,7.02,7
97.17,98.12,48,0,7.02,7
97.68,97.07,47,0,7.02,7
98.19,94.04,46,0,7.02,7
98.69,94.24,46,0,7.02,7
99.20,92.55,45,0,7.02,7
99.71,92.75,45,0,7.02,7
100.21,92.82,45,0,7.02,7
100.72,92.82,45,0,7.02,7
101.22,97.27,47,0,7.01,7
101.73,97.52,47,0,7.01,7
102.24,96.26,46,0,7.01,7
102.74,95.28,45,0,7.01,7
103.25,94.11,44,0,7.01,7
103.76,94.32,44,0,7.01,7
104.26,94.53,44,0,7.01,7
104.77,93.20,43,0,7.01,7
105.28,93.22,43,0,7.01,7
105.78,96.35,44,0,7.00,7
106.29,96.57,44,0,7.00,7
106.80,96.77,44,0,7.00,7
107.30,96.07,43,0,7.00,7
107.81,96.26,43,0,7.00,7
108.31,91.63,41,0,7.00,7
108.82,91.84,41,0,7.00,7
109.33,92.05,41,0,7.00,7
109.83,92.26,41,0,7.00,7
110.34,92.27,41,0,7.00,7
110.85,95.81,43,0,7.03,7
111.35,97.27,43,0,7.03,7
111.86,97.49,43,0,7.03,7
112.37,97.71,43,0,7.03,7
112.87,97.92,43,0,7.03,7
113.38,96.31,42,0,7.03,7
113.88,94.99,41,0,7.03,7
114.39,93.70,40,0,7.03,7
114.90,93.87,40,0,7.03,7
115.40,93.87,40,0,7.03,7
115.91,96.87,41,0,7.02,7
116.42,97.07,41,0,7.02,7
116.92,97.28,41,0,7.02,7
117.43,97.46,41,0,7.02,7
117.94,96.10,40,0,7.02,7
118.45,98.70,41,0,7.15,7
118.95,96.29,40,0,7.15,7
119.46,96.51,40,0,7.15,7
119.96,96.69,40,0,7.15,7
120.47,96.89,40,0,7.15,7
120.97,97.11,40,0,7.15,7
121.48,97.30,40,0,7.15,7
121.99,97.50,40,0,7.15,7
122.49,97.70,40,0,7.15,7
123.00,94.64,39,0,7.15,7
123.50,98.00,40,0,7.45,7
124.01,98.19,40,0,7.45,7
124.52,98.18,40,0,7.55,7
125.02,98.39,40,0,7.55,7
125.53,96.80,39,0,7.55,7
126.04,97.01,39,0,7.55,7
126.54,97.20,39,0,7.55,7
127.05,95.48,38,0,7.55,7
127.55,95.69,38,0,7.55,7
128.06,95.87,38,0,7.55,7
128.57,90.80,36,0,7.55,7
129.08,91.00,36,0,7.55,7
129.58,91.19,36,0,7.55,7
130.09,90.14,35,0,7.55,7
130.60,90.14,35,0,7.55,7
131.10,94.19,37,1,7.62,7
131.61,94.19,37,1,7.62,7
132.12,96.96,38,0,7.62,7
132.62,97.16,38,0,7.62,7
133.13,97.35,38,0,7.62,7
133.64,97.53,38,0,7.62,7
134.14,97.74,38,0,7.62,7
134.65,97.92,38,0,7.62,7
135.15,98.12,38,0,7.62,7
135.66,98.32,38,0,7.62,7
136.17,98.51,38,0,7.62,7
136.67,98.70,38,0,7.62,7
137.18,98.89,38,0,7.62,7
137.69,97.99,37,0,7.62,7
138.19,93.93,35,0,7.62,7
138.70,91.26,34,0,7.62,7
139.21,91.43,34,0,7.62,7
139.72,91.60,34,0,7.62,7
140.22,91.66,34,0,7.62,7
140.73,91.66,34,0,7.62,7
141.24,94.84,36,0,7.61,7
141.74,96.96,36,0,7.61,7
142.25,95.47,35,0,7.61,7
142.75,95.63,35,0,7.61,7
143.26,92.79,34,0,7.61,7
143.77,92.96,34,0,7.61,7
144.27,93.13,34,0,7.61,7
144.78,93.33,34,0,7.61,7
145.28,93.35,34,0,7.61,7
145.79,93.35,34,0,7.61,7
146.30,97.54,36,0,7.60,7
146.80,96.49,35,0,7.60,7
147.31,96.67,35,0,7.60,7
147.82,96.86,35,0,7.60,7
148.32,94.18,34,0,7.60,7
148.83,94.34,34,0,7.60,7
149.34,94.53,34,0,7.60,7
149.84,94.71,34,0,7.60,7
150.35,94.71,34,0,7.60,7
150.86,97.67,35,0,7.59,7
151.36,97.85,35,0,7.59,7
151.87,98.01,35,0,7.59,7
152.37,98.21,35,0,7.59,7
152.88,94.47,33,0,7.59,7
153.39,94.64,33,0,7.59,7
153.89,94.82,33,0,7.59,7
154.40,94.99,33,0,7.59,7
154.91,93.29,32,0,7.59,7
155.41,93.29,32,0,7.59,7
155.92,96.70,34,0,7.60,7
156.42,97.31,34,0,7.60,7
156.93,97.48,34,0,7.60,7
157.44,97.65,34,0,7.60,7
157.94,97.83,34,0,7.60,7
158.45,97.99,34,0,7.60,7
158.95,98.18,34,0,7.60,7
159.46,98.34,34,0,7.60,7
159.97,94.89,33,0,7.60,7
160.47,94.89,33,0,7.60,7
160.98,97.17,34,0,7.60,7
161.49,97.19,34,0,7.87,7
161.99,97.37,34,0,7.87,7
162.50,97.53,34,0,7.87,7
163.01,97.71,34,0,7.87,7
163.51,97.88,34,0,7.87,7
164.02,98.05,34,0,7.87,7
164.53,98.24,34,0,7.87,7
165.03,98.39,34,0,7.87,7
165.54,98.55,34,0,7.87,7
166.04,98.74,34,0,7.87,7
166.55,98.90,34,0,7.87,7
167.06,99.08,34,0,7.87,7
167.56,99.25,34,0,7.87,7
168.07,99.41,34,0,7.87,7
168.57,99.59,34,0,7.87,7
169.08,99.74,34,0,7.87,7
169.59,99.92,34,0,7.87,7
170.10,97.12,33,1,7.87,7
170.60,98.23,33,0,7.87,8
171.11,98.41,33,0,7.87,8
171.62,97.20,32,0,7.87,8
172.12,97.37,32,0,7.87,8
172.63,97.53,32,0,7.87,8
173.14,97.67,32,0,7.87,8
173.64,97.85,32,0,7.87,8
174.15,91.84,30,0,7.87,8
174.66,91.97,30,0,7.87,8
175.16,92.06,30,0,7.87,8
175.67,92.06,30,0,7.87,8
176.17,95.23,32,0,7.85,8
176.68,97.40,32,0,7.85,8
177.19,97.56,32,0,7.85,8
177.69,97.72,32,0,7.85,8
178.20,95.66,31,0,7.85,8
178.71,95.80,31,0,7.85,8
179.21,95.97,31,0,7.85,8
179.72,96.13,31,0,7.85,8
180.23,96.18,31,0,7.85,8
180.73,97.58,32,0,7.85,8
181.24,97.74,32,0,7.85,8
181.75,97.90,32,0,7.85,8
182.25,98.08,32,0,7.85,8
182.76,98.23,32,0,7.85,8
