t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
0.01,0.00,0,0,0.00,0
0.52,0.00,0,0,0.00,0
1.02,0.00,0,0,0.00,0
1.53,0.00,0,0,0.00,0
2.04,0.00,0,0,0.00,0
5.05,0.67,1,0,0.00,0
5.55,0.67,1,0,0.00,0
6.06,3.85,5,75,10.59,0
6.56,7.03,8,72,9.65,0
7.07,7.03,8,72,9.65,0
7.58,10.21,12,68,10.99,0
8.08,10.21,12,68,10.99,0
8.59,13.38,15,65,11.36,0
9.10,13.38,15,65,11.36,0
9.60,16.56,19,61,11.26,0
10.11,19.73,22,58,11.32,0
10.61,19.73,22,58,11.32,0
11.12,22.91,25,55,11.28,0
11.63,22.91,25,55,11.28,0
12.14,26.08,29,51,11.58,0
12.64,26.08,29,51,11.58,0
13.15,29.25,33,47,11.63,0
13.65,32.44,36,44,11.68,0
14.16,32.44,36,44,11.68,0
14.67,35.62,39,41,11.57,0
15.17,35.62,39,41,11.57,0
15.68,38.81,43,37,11.70,0
16.18,38.81,43,37,11.70,0
16.69,41.99,46,34,11.69,0
17.22,45.17,50,30,11.69,0
17.73,45.17,50,30,11.69,0
18.23,48.33,54,26,11.83,0
18.74,48.33,54,26,11.83,0
19.25,51.50,58,22,11.96,0
19.75,51.50,58,22,11.96,0
20.26,54.66,61,19,11.87,0
20.76,57.84,64,16,11.79,0
21.27,57.84,64,16,11.79,0
21.77,61.02,67,13,11.75,0
22.28,61.02,67,13,11.75,0
22.78,64.21,70,10,11.73,0
23.29,64.21,70,10,11.73,0
23.79,67.38,72,8,11.21,0
24.30,67.38,72,8,11.21,0
24.81,70.54,73,7,11.14,0
25.31,70.54,73,7,11.14,0
25.82,73.72,77,3,11.28,0
26.32,77.09,80,0,11.30,0
26.83,77.49,80,0,11.30,0
27.33,77.84,80,0,11.30,0
27.84,78.24,80,0,11.30,0
28.35,78.63,80,0,11.30,0
28.85,78.99,80,0,11.30,0
29.36,79.34,80,0,11.30,0
29.87,79.75,80,0,11.30,0
30.38,80.15,80,0,11.30,0
30.89,80.51,80,0,11.30,0
31.39,80.88,80,0,11.30,0
31.90,81.25,80,0,11.30,0
32.41,81.63,80,0,11.30,0
32.92,82.03,80,0,11.30,0
33.43,82.40,80,0,11.30,0
33.93,82.27,79,0,11.30,0
34.44,84.72,80,0,11.43,0
34.95,85.05,80,0,11.43,0
35.46,85.45,80,0,11.43,0
35.97,85.83,80,0,11.43,0
36.48,86.23,80,0,11.43,0
36.98,85.51,79,0,11.43,0
37.49,88.34,80,0,12.10,0
38.00,89.39,80,0,12.45,0
38.50,89.72,80,0,12.45,0
39.01,90.13,80,0,12.45,0
39.52,90.45,80,0,12.45,0
40.03,90.85,80,0,12.45,0
40.54,91.21,80,0,12.45,0
41.05,91.58,80,0,12.45,0
41.55,91.90,80,0,12.45,0
42.06,92.28,80,0,12.45,0
42.57,91.69,79,0,12.45,0
43.08,94.40,80,0,12.80,0
43.58,94.75,80,0,12.80,0
44.09,95.37,80,0,13.62,0
44.60,95.74,80,0,13.62,0
45.10,94.98,79,0,13.62,0
45.61,94.98,79,0,13.62,0
46.12,96.99,79,0,14.30,0
46.62,99.86,80,0,14.85,0
47.13,97.44,79,1,14.85,0
47.65,97.80,79,1,14.85,0
48.15,98.19,79,1,14.85,0
48.66,99.99,79,1,14.55,1
49.17,99.32,78,2,13.03,2
49.68,99.69,78,2,11.01,2
50.19,97.22,77,3,9.92,2
50.69,99.05,77,3,9.49,3
51.20,98.27,76,3,8.69,3
51.71,96.30,74,5,8.37,3
52.21,96.30,74,5,8.37,3
52.72,95.78,72,5,8.27,3
53.23,95.78,72,5,8.27,3
53.73,98.81,73,7,8.21,4
54.24,96.54,71,7,8.21,4
54.75,96.54,71,7,8.21,4
55.25,96.72,71,7,8.05,5
55.76,95.66,70,7,8.05,5
56.27,98.03,70,6,7.59,6
56.77,96.71,69,6,7.55,6
57.28,99.88,70,5,7.51,6
57.79,97.03,69,6,7.54,6
58.29,98.39,68,5,7.57,7
58.80,97.62,67,4,7.54,7
59.31,99.55,68,3,7.42,7
59.81,98.73,67,3,7.10,7
60.32,97.67,66,3,6.86,7
60.83,96.73,65,3,6.75,7
61.33,96.73,65,3,6.75,7
61.84,99.51,66,1,6.66,7
62.35,97.02,64,3,6.42,7
62.85,97.35,64,3,6.20,7
63.36,97.14,63,3,6.02,7
63.87,96.03,62,3,6.01,7
64.38,99.20,63,2,5.99,7
64.89,98.47,62,2,6.05,7
65.39,99.94,63,3,6.09,7
65.90,98.90,62,4,6.11,7
66.41,99.17,62,3,6.17,8
66.92,99.47,62,3,6.26,8
67.43,99.21,62,2,6.28,8
67.93,99.47,62,2,6.30,8
68.44,99.80,62,2,6.33,8
68.95,98.86,61,3,6.34,8
69.45,99.17,61,2,6.35,9
69.96,97.97,60,2,6.36,9
70.47,98.19,60,1,6.37,9
70.97,98.82,60,1,6.38,9
71.48,97.66,59,1,6.39,9
71.99,99.24,60,0,6.40,9
72.49,98.08,59,0,6.40,9
73.00,95.62,57,0,6.40,9
73.51,94.33,56,0,6.40,9
74.01,94.56,56,0,6.40,9
74.52,94.56,56,0,6.40,9
75.03,99.22,59,1,6.60,9
75.54,99.51,59,1,6.60,9
76.05,99.79,59,1,6.60,9
76.55,99.08,58,2,6.60,9
77.07,99.42,58,2,6.60,9
77.58,98.34,57,2,6.60,9
78.09,99.53,58,1,6.60,10
78.60,99.20,58,0,6.60,11
79.11,99.49,58,0,6.60,11
79.61,98.00,56,0,6.60,11
80.12,97.22,55,0,6.60,11
80.63,99.42,57,0,6.70,11
81.14,99.67,57,0,6.70,11
81.64,99.95,57,0,6.70,11
82.15,99.28,56,1,6.70,11
82.66,99.57,56,1,6.70,11
83.16,98.53,55,0,6.70,12
83.67,97.32,54,0,6.70,12
84.18,97.58,54,0,6.70,12
84.68,97.81,54,0,6.70,12
85.19,98.08,54,0,6.70,12
85.70,97.10,53,0,6.70,12
86.21,98.47,54,0,6.84,12
86.71,97.40,53,0,6.84,12
87.22,97.53,53,0,7.00,12
87.72,97.79,53,0,7.00,12
88.23,98.05,53,0,7.00,12
88.74,98.31,53,0,7.00,12
89.24,98.52,53,0,7.00,12
89.76,98.82,53,0,7.00,12
90.26,97.69,52,0,7.00,12
90.77,97.93,52,0,7.00,12
91.28,98.13,52,0,7.00,12
91.78,98.42,52,0,7.00,12
92.29,98.19,52,0,7.13,12
92.80,98.44,52,0,7.13,12
93.30,98.67,52,0,7.13,12
93.81,98.92,52,0,7.13,12
94.31,98.06,51,1,7.89,12
94.82,98.29,51,1,9.11,12
95.33,96.73,50,1,9.86,12
95.84,99.72,51,0,9.95,12
96.35,97.69,50,0,9.95,12
96.86,97.92,50,0,9.95,12
97.37,98.15,50,0,9.95,12
97.88,98.37,50,0,9.95,12
98.38,96.20,50,0,10.12,12
98.89,94.80,49,0,10.12,12
99.39,89.29,47,0,10.12,12
99.90,85.81,46,0,10.12,12
100.41,84.76,45,0,10.12,12
100.92,84.98,45,0,10.12,12
101.42,85.03,45,0,10.12,12
101.93,85.03,45,0,10.12,12
102.44,88.20,47,2,10.09,12
102.95,86.77,46,1,10.08,12
103.45,86.77,46,1,10.08,12
103.96,90.02,47,0,10.06,12
104.47,90.07,47,0,10.06,12
104.97,93.23,49,0,10.03,12
105.48,93.23,49,0,10.03,12
105.99,91.94,48,0,10.03,12
106.49,90.35,47,0,10.03,12
107.00,89.23,46,0,10.03,12
107.51,89.23,46,0,10.03,12
108.02,92.39,48,0,9.99,12
108.52,92.39,48,0,9.99,12
109.03,94.82,48,0,9.99,12
109.54,95.04,48,0,9.99,12
110.05,95.27,48,0,9.99,12
110.55,93.80,47,0,9.99,12
111.06,92.12,46,0,9.99,12
111.57,92.36,46,0,9.99,12
112.08,92.57,46,0,9.99,12
112.59,92.83,46,0,9.99,12
113.09,94.69,47,0,10.17,12
113.63,91.74,46,0,10.17,12
114.14,91.97,46,0,10.17,12
114.65,92.23,46,0,10.17,12
115.16,92.43,46,0,10.17,12
115.66,91.47,45,0,10.17,12
116.17,91.66,45,0,10.17,12
116.68,91.71,46,0,10.43,12
117.19,95.65,47,0,10.70,12
117.69,95.86,47,0,10.70,12
118.20,96.10,47,0,10.70,12
118.71,96.31,47,0,10.70,12
119.21,96.54,47,0,10.70,12
119.72,95.37,46,0,10.70,12
120.23,95.62,46,0,10.70,12
120.73,95.82,46,0,10.70,12
121.24,96.06,46,0,10.70,12
121.75,96.29,46,0,10.70,12
122.25,94.97,45,0,10.70,12
122.78,92.81,44,0,10.70,12
123.28,91.86,43,0,10.70,12
123.79,89.75,42,0,10.70,12
124.29,89.94,42,0,10.70,12
124.80,88.42,41,0,10.70,12
125.31,93.80,45,0,11.25,12
125.81,94.03,45,0,11.25,12
126.32,94.26,45,0,11.25,12
126.83,94.46,45,0,11.25,12
127.33,94.71,45,0,11.25,12
127.84,91.64,43,0,11.25,12
128.35,93.28,44,0,11.36,12
128.85,93.48,44,0,11.36,12
129.36,91.92,43,0,11.36,12
129.87,92.14,43,0,11.36,12
130.37,92.36,43,0,11.36,12
