seed,case,total_requests,mean_rounds,mean_initial_prompt,mean_prompt_per_turn,mean_decode_per_turn,mean_total_prompt_per_program,mean_submitted_prompt_per_program,mean_total_decode_per_program,cv_total_decode_per_program,mean_tool_s_per_program,max_final_context,policy,mean_program_ct,p50_program_ct,p90_program_ct,p95_program_ct,makespan,programs_per_hour,steps_per_min,completed_programs,completed_requests,mean_request_ct,mean_queue_s,p95_queue_s,cache_hit_prefix_ratio,warm_admits,cold_admits,prefill_tokens,cold_recompute_tokens,decode_tokens,aggregate_gen_tps,cache_evictions,evicted_prefix_tokens,emergency_evictions,reserve_expansions,active_preemptions,preempted_context_tokens,decode_stall_s,memory_violations,physical_kv_util,reserved_kv_util,idle_cache_fraction,mean_active,max_active,max_waiting,mean_engine_waiting,max_router_paused,mean_router_paused,mean_decode_batch,mean_prefill_batch,gpu_busy_fraction,decision_calls,mean_decision_ms,p95_decision_ms,decode_reserve,thunder_marked_for_pause,thunder_mean_decayed_cache_fraction,bdp_lambda_last,bdp_lambda_mean,bdp_lambda_max,bdp_updates,bdp_binding_fraction
20262104,latent_oracle,1200.0,15.0,2696.15,1380.9391666666668,405.4291666666667,20714.0875,223186.55,6081.4375,0.7646802742190708,12.927283174222547,40921.0,bdp,421.3357535963035,417.9065437928028,727.3000000000001,783.2249999999999,884.0,325.7918552036199,81.44796380090499,80.0,1200.0,280.21430777667945,6.015423584792591,8.910824074749891,0.8749974516833564,1068.0,132.0,2231910.9999999995,574784.0,486514.9999999793,550.3563348416055,0.0,0.0,0.0,3589.0,0.0,0.0,0,0.0,0.6285925025902567,0.6494515964575107,0.3425071637048036,28.68984418756634,76.0,28.0,0.10446501154607783,39.0,8.165733373021624,27.853230682989775,0.8366135045765691,1.0,295.0,0.2096886987308577,0.4571919213049114,1024.0,,,0.0,3.4052606193587164e-09,1.4857164956002649e-08,295.0,0.5050847457627119
20262104,program_mean_oracle,1200.0,15.0,2696.15,1380.9391666666668,405.4291666666667,20714.0875,223186.55,6081.4375,0.7646802742190708,12.927283174222547,40921.0,bdp,408.9954597260286,392.39055545240825,708.6,823.2552517950197,877.5,328.20512820512823,82.05128205128206,80.0,1200.0,265.8725398882539,5.432005215199833,10.41480876046274,0.8668582403375114,1060.0,140.0,2377236.000000001,720109.0,486514.99999999715,554.4330484330452,0.0,0.0,0.0,3404.0,0.0,0.0,0,0.0,0.6157413670625909,0.6375168682619372,0.3552032909036884,28.574008441143096,76.0,29.0,0.10638798723830489,39.0,7.428383200273274,27.726886787754072,0.8471216533890303,1.0,293.0,0.18545194869104506,0.4330588271841405,1024.0,,,0.0,3.763011575579261e-09,2.4437233974381734e-08,293.0,0.42662116040955633
20262104,hindsight_index,1200.0,15.0,2696.15,1380.9391666666668,405.4291666666667,20714.0875,223186.55,6081.4375,0.7646802742190708,12.927283174222547,40921.0,bdp,406.28374717802706,397.38942404584105,690.1332801162249,822.55,876.5,328.57957786651457,82.14489446662863,80.0,1200.0,253.7849668209084,4.793797446011879,6.512795533321425,0.8598204618513078,1065.0,135.0,2502895.0000000056,845768.0,486515.0000000061,555.0656018254491,0.0,0.0,0.0,3397.0,0.0,0.0,0,0.0,0.6202113017924961,0.6434559601199191,0.34991427020768956,29.193876415764844,75.0,35.0,0.14549629968310307,34.0,6.563099754950666,28.309016853205346,0.8848595625594989,1.0,293.0,0.18199943101395927,0.44546637218445534,1024.0,,,0.0,3.0196123452524453e-09,1.805754184503064e-08,293.0,0.41638225255972694
20262105,fcfs,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,fcfs,525.8789064548766,555.5,746.9000000000001,798.675,948.1007215513114,303.765194407579,78.02968431344685,80.0,1233.0,287.5075395888075,10.626324939255724,24.844827186428546,0.2206187565794645,395.0,838.0,15259436.000000097,13442876.0,458334.99999999336,483.4243763152628,0.0,0.0,0.0,7697.0,0.0,0.0,0,0.0,0.6231406400899916,0.6898583099820217,0.35434492974159193,29.026412532936178,76.0,63.0,0.2579190468871027,39.0,13.81947967370384,24.94777532122333,4.078637211712872,0.9993663947957676,318.0,0.007553861122109792,0.012733862968161699,1024.0,,,,,,,
20262105,thunder,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,thunder,464.0924778192881,467.09755466852215,704.1,738.65,924.6778376446359,311.459827709942,80.00624324299135,80.0,1233.0,263.8616585312402,6.697778846610645,19.668286288425158,0.7734645711398351,998.0,235.0,4536394.685399057,2746923.5842409614,458335.00000001874,495.66993101889614,151.0,2163590.0,0.0,6870.0,27.0,411381.6853990578,0,0.0,0.6587687700321205,0.6886733674808599,0.3183120677190764,29.598841967101436,80.0,63.0,0.3202042304725441,28.0,8.931068726494892,28.471097876904953,1.1277440901964475,0.9986743720439059,309.0,0.022542336277519035,0.04280817229300737,1024.0,9.0,0.40891013971411627,,,,,
20262105,no_context_bdp,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,431.23490470737505,420.60514357179744,693.85,746.2,902.7257787919624,319.03376060159127,81.95179725453376,80.0,1233.0,262.273695351521,8.047543766620556,10.607908890634159,0.815986139372103,1056.0,177.0,3602791.0000000116,1786231.0,458335.0000000329,507.7233981435446,0.0,0.0,0.0,3097.0,0.0,0.0,0,0.0,0.5882805097316967,0.6128623493514728,0.3863475990597012,25.774051185226725,75.0,19.0,0.11710368831075657,43.0,10.991844585984579,24.703152929464853,1.0708982557618794,0.9986421360497728,304.0,0.1705177109167715,0.42859364184550935,1024.0,,,0.0,5.103602167232693e-09,2.6155550175420472e-08,304.0,0.4967105263157895
20262105,bdp,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,419.04235094263515,411.7871187834766,684.8592681411658,727.1999999999999,900.2257787919624,319.9197432298318,82.17938404216305,80.0,1233.0,258.99409671142786,7.411161627168497,12.8468516161162,0.8318405962415376,1052.0,181.0,3292377.9999999953,1475818.0,458334.9999999934,509.13338719876,0.0,0.0,0.0,3088.0,0.0,0.0,0,0.0,0.5910289499721205,0.6136282180968943,0.38357774408790524,25.633741944758977,75.0,19.0,0.11742889475082292,43.0,10.150744959293727,24.63031912602488,1.0034228187340988,0.9986383651514542,303.0,0.15400718281309891,0.38456631591543555,1024.0,,,0.0,5.4323656682303735e-09,1.8631843561746252e-08,303.0,0.5082508250825083
20262105,turns_oracle,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,405.99246034654755,372.282401458909,676.0000000000001,696.35,938.0,307.0362473347548,78.86993603411514,80.0,1233.0,273.5305805123663,6.808299343606387,8.6620747028504,0.8547611253761764,1079.0,154.0,2843619.000000001,1027059.0,458335.00000001205,488.6300639658977,0.0,0.0,0.0,3065.0,0.0,0.0,0,0.0,0.5623568302003664,0.5825490288387063,0.4139987047783026,24.251934286292116,76.0,30.0,0.14167527847087644,41.0,8.949502228855728,23.364740222290738,0.887194064001351,1.0,313.0,0.20007773327786987,0.49029141664504966,1024.0,,,0.0,4.039813096111823e-09,2.0204045750095725e-08,313.0,0.43769968051118213
20262105,latent_oracle,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,396.94602931372,363.47344339203255,694.65,720.4,946.4472195960151,304.29589103017383,78.1660070083759,80.0,1233.0,262.49661921923683,6.60468918155168,9.163847571564462,0.8551867874571778,1076.0,157.0,2835285.000000002,1018725.0,458335.0000000112,484.26894866429905,0.0,0.0,0.0,2976.0,0.0,0.0,0,0.0,0.5409720967938254,0.5608969176413959,0.43580589248866836,23.52768923161968,74.0,29.0,0.14879494517348635,45.0,8.60436968088855,22.66065599698838,0.8670332346312899,1.0,317.0,0.19719626178688807,0.5179086234420537,1024.0,,,0.0,3.3261624270938646e-09,1.7036153065296026e-08,317.0,0.4069400630914827
20262105,program_mean_oracle,1233.0,15.4125,2881.5625,1473.2846715328467,371.72343876723437,22707.0,244736.3875,5729.1875,0.9194227004692466,15.044474566368255,38285.0,bdp,372.61219584515135,300.77073540250046,672.6576067235766,759.5197080678086,918.5,313.5547087642896,80.54436581382689,80.0,1233.0,239.20922744471343,5.472376531201141,6.736331208438477,0.8624710536760701,1092.0,141.0,2692666.9999999953,876107.0,458334.9999999944,499.0038105606907,0.0,0.0,0.0,2834.0,0.0,0.0,0,0.0,0.5426501481553585,0.562465595303694,0.43270170917099265,23.660168484771514,75.0,29.0,0.13730286997170968,46.0,7.3461516200011125,22.79303652849559,0.8671319562759,1.0,307.0,0.1821302746631909,0.578604289330542,1024.0,,,0.0,3.155462860678343e-09,2.059140893251311e-08,307.0,0.34201954397394135
